profile,time,depth,vol,tot_TotParticles,tot_nparticles,tot_nnparticles,tot_biovolume,tot_flux,tot_flux_fit,tot_speed,small_TotParticles,small_nparticles,small_nnparticles,small_biovolume,small_flux,small_flux_fit,small_speed,big_TotParticles,big_nparticles,big_nnparticles,big_biovolume,big_flux,big_flux_fit,big_speed,icp,psd,psd_gam,psd_seg,icp_gam,icp_seg,small_icp,small_psd,big_icp,big_psd,tn_flux,tot_flux2
stn_032,2017-01-08T00:53:16Z,375,412.72,3689,8.938263229308005,277.3967439015801,3.1647157522153813,1.9111133088286532,20.06668974270086,0.6038815042048643,3680,8.916456677650707,277.30738943720183,3.1430259660635675,1.8893230442694557,19.837891964829286,0.6011159515286182,9,0.021806551657297925,0.08935446437832206,0.021689786151813457,0.02179026455919727,0.22879777787157132,1.0046325218091379,-3.6200403280946403,-3.8138653103782034,-3.9499428773233674,0.02974729063249261,-3.907020127880875,0.08070854702335878,-3.5097853847750606,-3.761276584794715,-4.34601955180607,-2.9273583225751367,31.300604533812468,27.64542878525179
stn_032,2017-01-08T00:53:16Z,425,410.08,3982,9.71030042918455,305.67637828677147,3.4010663547873503,2.038943944338335,21.408911415552517,0.599501371523761,3974,9.690792040577449,305.56574043471727,3.3850131589487065,2.0243423178924593,21.25559433787082,0.598030856258522,8,0.019508388607101055,0.11063785205416111,0.0160531958386438,0.0146016264458755,0.15331707768169273,0.9095775441003446,-3.8470602371257705,-3.9659368480874524,-3.893769507952855,0.031539046112510925,-3.6536040146684075,0.08503493319248047,-3.7492776803141905,-3.919364976867394,-5.873185369684508,-7.982921061669063,33.6446203715254,30.747031386339195
stn_032,2017-01-08T00:53:16Z,475,413.6,4071,9.84284332688588,300.1377767330502,3.53232119956426,2.1502182970654355,22.577292119187078,0.6087267197928327,4057,9.80899419729207,299.9530632042108,3.5034427358126123,2.123332953959935,22.294996016579322,0.6060704039072683,14,0.033849129593810444,0.1847135288393383,0.028878463751647425,0.026885343105500503,0.28229610260775523,0.9309824558782764,-3.173168648818967,-3.6401634213241825,-3.819224395743651,0.03268428235562769,-3.4505792946558973,0.08738274395788703,-3.0194302101245394,-3.566037949376588,-4.526356547507565,-5.749014427583563,35.56836479604856,29.596392787689947
stn_032,2017-01-08T00:53:16Z,525,416.24,3953,9.496924851047472,280.3791531890605,3.471234426618838,2.1316250292394745,22.382062807014485,0.614082705821683,3943,9.472900249855853,280.24423242149885,3.4513743398222863,2.1135467028081236,22.1922403794853,0.612378286070514,10,0.024024601191620216,0.1349207675616353,0.01986008679655163,0.018078326431350995,0.18982242752918543,0.9102843616217223,-2.754697772691635,-3.4118085967035836,-3.7328486730234807,0.03557825276616224,-3.332509455805309,0.09564192085321094,-2.4758132428384863,-3.2759371589839494,-5.421312675017435,-7.333864440748802,35.2539485425744,26.990958522144705
stn_032,2017-01-08T00:53:16Z,575,413.6,3258,7.8771760154738875,230.58839574756792,2.905404372752267,1.7957950825943378,18.855848367240547,0.6180878295069113,3248,7.852998065764023,230.46076209195093,2.884653308817991,1.7765235042940948,18.653496795087996,0.615853384829125,10,0.024177949709864602,0.12763365561700438,0.02075106393427629,0.019271578300243057,0.20235157215255206,0.9287031431873023,-2.7896333715817234,-3.334408829607597,-3.637350664798752,0.041531230855258186,-3.2899178893852676,0.11328152676321235,-2.4881429414914304,-3.186961900864959,-4.70775834427095,-5.2517281433512695,29.04738470759385,22.1283221996111
stn_032,2017-01-08T00:53:16Z,625,414.48,3119,7.525091681142636,222.8380257779122,2.755099152931967,1.6959222559667553,17.80718368765093,0.6155576122049766,3109,7.500965064659332,222.70254597382723,2.7351292138568266,1.677708967885703,17.61594416279988,0.6133929466242484,10,0.02412661648330438,0.13547980408499197,0.019969939075140077,0.018213288081052235,0.1912395248510485,0.9120352351863387,-2.9848346270177197,-3.41049556073196,-3.5332208807617977,0.04842950878104232,-3.2818481542831552,0.13302782848944533,-2.7218748207107244,-3.282343873585206,-5.425287300869202,-7.356101265714391,26.97579356769588,21.557279795208906
stn_032,2017-01-08T00:53:16Z,675,411.84000000000003,2938,7.133838383838383,209.00772640444063,2.633425960948742,1.6288095193831706,17.102499953523292,0.6185135042856345,2933,7.1216977466977465,208.93818376243422,2.6235134593748146,1.6198444331683741,17.00836654826793,0.6174332467706815,5,0.01214063714063714,0.06954264200641014,0.009912501573927309,0.008965086214796449,0.0941334052553627,0.9044221731451896,-2.8807729026986584,-3.3303319623944474,-3.4212025382786524,0.05326282415053854,-3.257032861778132,0.14592223683467093,-2.5423811946083377,-3.1647782355938707,-6.636551009301996,-8.730007672682072,25.51400474224551,20.105562600389316
stn_032,2017-01-08T00:53:16Z,725,416.24,2753,6.613972708053047,190.76767175295848,2.475102829120225,1.5464337201998153,16.237554062098063,0.6247957466678242,2733,6.565923505669806,190.51904708863546,2.4328531924068244,1.5065095391833454,15.818350161425128,0.6192356957194585,20,0.04804920238324044,0.24862466432301467,0.04224963671340061,0.03992418101646985,0.4192039006729334,0.944959155206341,-2.743773349361216,-3.2211060020301527,-3.3045941043832037,0.05481039020204159,-3.176232788844871,0.14903354411478378,-2.4762808597825052,-3.0893798696259775,-3.8557191266140953,-4.668862734941892,23.635131814542042,18.149060218957842
stn_032,2017-01-08T00:53:16Z,775,402.15999999999997,2690,6.688880047742193,195.3275742904242,2.4871092609812724,1.548923641484874,16.26369823559118,0.6227806979713294,2670,6.639148597573106,195.0576833073028,2.444786783380208,1.509666840272813,15.851501822864538,0.6175044999979586,20,0.049731450169086935,0.26989098312138055,0.0423224776010647,0.039256801212061015,0.41219641272664065,0.92756387237295,-2.8570700747757853,-3.2852198147540896,-3.190438065544012,0.054322811692318916,-3.0283217738287913,0.14688429590864868,-2.629647906609927,-3.173502977187826,-4.143337043469075,-5.754295740170971,23.693375952439915,18.785689966688388
stn_032,2017-01-08T00:53:16Z,825,405.68,2126,5.240583711299546,145.44717528006512,2.0210233633314862,1.285538865696093,13.498158089808978,0.6360831294780239,2108,5.196213764543483,145.20987023931932,1.983039297416102,1.2502218800131883,13.127329740138476,0.6304574405773129,18,0.04436994675606389,0.23730504074579845,0.03798406591538444,0.03531698568290485,0.370828349670501,0.9297842353575066,-2.541100388486153,-2.9934100095803453,-3.089053747267009,0.05443873735127408,-2.8350814160296016,0.14754215314643276,-2.1222032825240453,-2.7838775635583337,-4.166102643065929,-5.466102524575956,16.94573541070055,13.547649941735155
stn_032,2017-01-08T00:53:16Z,875,414.47999999999996,2122,5.11966801775719,137.42121301940298,2.0248267044239645,1.3095926923487913,13.750723269662307,0.64676778980024,2092,5.047288168307277,137.06492852592476,1.958531680126262,1.2452444544503831,13.075066771729023,0.6358051121083245,30,0.07237984944991314,0.3562844934782469,0.06629502429770252,0.06434823789840807,0.6756564979332847,0.9706345020622925,-2.276946810094102,-2.839353377679549,-3.0119625146511693,0.056688738691697604,-2.6435848044039014,0.15457486763730668,-1.8255071384512649,-2.6109924400063327,-3.273316174677161,-3.9343360504698346,17.616877601410252,12.513613922292967
stn_032,2017-01-08T00:53:16Z,925,421.52,1785,4.234674511292465,115.05300876105748,1.673630195687639,1.0928105849465897,11.47451114193919,0.6529582148806715,1761,4.177737711140634,114.80559135597477,1.6111334651780687,1.0211376188140429,10.72194499754745,0.6338007625589124,24,0.056936800151831474,0.24741740508271176,0.06249673050957026,0.0716729661325468,0.7525661443917414,1.1468274507827472,-2.5299478609311112,-2.873526850487932,-2.968831713319409,0.06027593727984054,-2.5091811134855577,0.1644495064199383,-2.1340291005526275,-2.6747110831470904,-3.3856601006526614,-2.7427698354768713,11.065422813181094,10.595829133328134
stn_032,2017-01-08T00:53:16Z,975,631.84,2617,4.141871359837934,115.72983060057135,1.5893235263713468,1.0094264455280482,10.598977678044507,0.6351296188465247,2591,4.1007217016966315,115.54879931691947,1.5496160305617668,0.9700553947774259,10.185581645162973,0.6259972636097223,26,0.041149658141301594,0.18103128365187654,0.03970749580957997,0.039371050750622354,0.4133960328815347,0.991526913191125,-2.8515742082797026,-3.0331700351178807,-2.964434447809377,0.0640225274011564,-2.4750952182877235,0.17386022027198525,-2.519458668743705,-2.868041494150144,-3.7285982286153523,-3.2113735809302426,8.191950713187623,10.80424978412828
stn_032,2017-01-08T00:53:16Z,1050,264,1200,4.545454545454546,128.10984259107906,1.7456871811697412,1.1201071734517623,11.761125321243505,0.6416425494407346,1188,4.5,127.94633711960662,1.688776193285838,1.0529176929054456,11.055635775507179,0.6234797109833673,12,0.045454545454545456,0.16350547147243472,0.056910987883903065,0.06718948054631675,0.7054895457363259,1.1806064706411623,-2.8212434189583218,-3.06614852092381,-3.023995125585558,0.0711686975311253,-2.633945423899121,0.19363560711716843,-2.565145516052676,-2.9402350835411206,-3.7000578757053395,-2.1211535150155774,11.958609894333684,12.015783100053621
stn_035,2017-01-10T08:19:24Z,10,911.6800000000001,187772,205.96261846261845,6164.238929258184,84.32660384853253,67.03406861934067,703.8577205030771,0.794933811632534,183262,201.01570726570725,6148.818288278956,72.55317906642905,44.40869248127559,466.2912710533937,0.6120847225814238,4510,4.946911196911197,15.420640979228201,11.773424782103483,22.625376138065093,237.56644944968346,1.9217327631342596,0.766584336312777,-3.1839337656902496,-3.025382292372628,0.03652395720158965,-0.08169395963117765,0.09782850298275195,0.18213468829850568,-3.4755926334540734,0.5071370440346846,-1.32435337639264,160.0941363380736,612.2543685749206
stn_035,2017-01-10T08:19:24Z,30,306.24,10449,34.12029780564263,985.9478868653656,12.823141411298424,8.043299546319668,84.45464523635651,0.6272487597487418,10371,33.865595611285265,984.6326704342141,12.598938693677834,7.831188207690212,82.22747618074722,0.6215752293183165,78,0.2547021943573668,1.3152164311514578,0.22420271762059188,0.2121113386294563,2.2271690556092913,0.9460694360913267,-1.062690627759117,-3.200234771195245,-3.128471790966833,0.030551134963417617,-0.5908026055985225,0.08145084941674634,-0.7857323360958065,-3.063675832150661,-2.1835642993631885,-4.652664909745834,83.33019974986085,94.568250969362
stn_035,2017-01-10T08:19:24Z,50,249.92,10971,43.898047375160054,1261.2951309173072,16.68561115894279,10.568067992837479,110.96471392479353,0.6333641538310352,10846,43.397887323943664,1258.7386831924487,16.240314634747534,10.142974812872136,106.50123553515743,0.6245553144130828,125,0.5001600512163893,2.556447724858557,0.4452965241952573,0.42509317996534274,4.463478389636099,0.9546294589511424,-0.6808405181491883,-3.132783278057679,-3.2307987550936503,0.025563162731574694,-1.094899502176876,0.06783674459371228,-0.4442373167557114,-3.015519548111154,-1.4561026431789932,-4.4474318924994085,93.21359483140355,121.12638682592512
stn_035,2017-01-10T08:19:24Z,70,216.48000000000002,5673,26.205654101995563,769.4837313153445,9.817127563654678,6.19353101255885,65.03207563186793,0.6308903467332708,5605,25.89153732446415,767.9996878391207,9.50554410089857,5.866440907801453,61.59762953191526,0.6171599274624261,68,0.31411677753141165,1.4840434762238202,0.31158346275610677,0.3270901047573968,3.4344460999526665,1.049767217631277,-1.465634701492108,-3.2719182180757347,-3.3312325033248102,0.022117843419877437,-1.586636041252615,0.05858808173046032,-1.3747652695332278,-3.2274755584821415,-1.7048843263356093,-3.2989357224377884,73.86906402444436,74.65012600496839
stn_035,2017-01-10T08:19:24Z,90,234.07999999999998,2326,9.936773752563226,287.83880283841484,3.775737885242417,2.3978729735323667,25.177666222089847,0.6350740031251968,2284,9.757347915242653,286.9190494344298,3.6173092152931186,2.2478782495122007,23.602721619878107,0.6214227525832486,42,0.17942583732057418,0.9197534039850832,0.1584286699492983,0.14999472402016592,1.574944602211742,0.946765027240136,-2.2146978833015494,-3.1578899353209993,-3.4283542969597613,0.020628786851060888,-2.0569377234687103,0.05485622965993278,-2.15313260966129,-3.126775375986869,-2.5094325823211676,-4.5587902146073,39.514977029493195,27.823367879599374
stn_035,2017-01-10T08:19:24Z,112.5,231.44,1728,7.466297960594538,219.62982397175224,2.8029456329849496,1.7675560092345788,18.559338096963078,0.6306065977284939,1697,7.332353957829243,218.95491457347583,2.6834059599337325,1.65373816514875,17.364250734061873,0.6162832571146222,31,0.13394400276529556,0.6749093982764109,0.1195396730512169,0.11381784408582898,1.1950873629012044,0.9521344770372896,-2.6951733975260903,-3.258532237308824,-3.5317600527803577,0.021059050492939088,-2.548560002400074,0.05644769999844302,-2.7272634303830263,-3.273563524933827,-2.7411237457737747,-4.313787577416662,28.473561346922573,21.428062932556507
stn_035,2017-01-10T08:19:24Z,137.5,193.6,1643,8.486570247933884,263.07808849761386,3.083362845800829,1.912424922200288,20.080461683103024,0.6202399840177039,1615,8.341942148760332,262.40020151058366,2.94962690083059,1.782966442609644,18.721147647401263,0.6044718544259193,28,0.14462809917355374,0.6778869870302097,0.13373594497023897,0.129458479590644,1.3593140357017617,0.9680155893724244,-3.2869657702093913,-3.622974190916907,-3.6369533626538217,0.022896764235548244,-3.033673859723703,0.06171353191666887,-3.6140330192442467,-3.7797793619826043,-2.531561275659477,-3.6652589250142893,31.32544259665235,26.618424537403158
stn_035,2017-01-10T08:19:24Z,162.5,198.88,1616,8.125502815768304,253.88787745163074,2.914782817320611,1.788446441110528,18.778687631660546,0.6135779415478173,1601,8.050080450522929,253.54181100689513,2.8424372783107072,1.7165819143285543,18.02411010044982,0.6039119763264358,15,0.0754223652453741,0.3460664447356162,0.07234553900990376,0.07186452678197378,0.7545775312107247,0.9933511833001323,-3.5721312059756816,-3.743104028482023,-3.7295977845107484,0.024804392038021223,-3.4412640262178775,0.06688052591982493,-3.6920415089433756,-3.8005955137744287,-3.134944635629487,-3.3293233088218304,28.898932141971727,25.71652766740934
stn_035,2017-01-10T08:19:24Z,187.5,205.04,1699,8.286188060866172,258.9598805108311,2.9664070620435314,1.8180089161543134,19.089093619620293,0.6128656243495804,1684,8.213031603589544,258.6494961311544,2.893312902569928,1.7437517988596822,18.309393888026662,0.602683448897224,15,0.07315645727662895,0.310384379676706,0.07309415947360336,0.07425711729463119,0.7796997315936275,1.0159104069244795,-3.595037023022664,-3.764125446164735,-3.8079507625465947,0.02604743778394214,-3.7628331883447297,0.07002987824712426,-3.721607488421279,-3.8249247283435475,-3.136987264366533,-2.967699003902657,29.49246841337164,26.178589030310818
stn_035,2017-01-10T08:19:24Z,225,405.68,3230,7.961940445671465,253.93163364086567,2.787487001834658,1.6780029991015128,17.619031490565884,0.601976977111316,3211,7.9151055018733985,253.70369338069258,2.7451306823870953,1.6374816062455366,17.193556865578135,0.5965040632679915,19,0.04683494379806744,0.22794026017309107,0.04235631944756273,0.04052139285597629,0.4254746249877511,0.9566787998693304,-4.193220657874223,-4.037955135421197,-3.89698432951106,0.026489311163100198,-4.080824942184853,0.07077996078502981,-4.288588735519281,-4.083124689776408,-3.723766404048422,-4.008560432497236,26.59123195775775,25.896157266695553
stn_035,2017-01-10T08:19:24Z,275,549.12,4510,8.213141025641026,263.4955163835284,2.853040414272591,1.7067952452553001,17.92135007518065,0.5982373178861763,4491,8.17854020979021,263.32608566742255,2.821684114977768,1.6767140233317543,17.605497244983418,0.5942245676727584,19,0.03460081585081585,0.16943071610590793,0.03135629929482281,0.030081221923545735,0.31585283019723026,0.9593358463864516,-4.380226854757166,-4.143849842299168,-3.9635265659860686,0.026146137577718394,-4.226996428948752,0.06976904272599804,-4.435140913863866,-4.169795978870834,-4.0257857925372145,-4.005035905109909,27.20716079892562,26.91406604027655
stn_035,2017-01-10T08:19:24Z,325,80.08,430,5.36963036963037,175.12551339157307,1.8339556726034545,1.0824912410873406,11.36615803141708,0.5902494031116102,430,5.36963036963037,175.12551339157307,1.8339556726034545,1.0824912410873406,11.36615803141708,0.5902494031116102,0,0,0,0,0,0,NaN,-5.3681584256824975,-4.414901162955411,-3.977353372447473,0.02729896272899476,-4.133245552533327,0.07363281586097431,-5.272509189068769,-4.37002817006937,-28.345337918114694,-0.9899334640474668,10.721933583902011,18.04252698933462
stn_036,2017-01-10T13:49:30Z,10,870.3199999999999,87032,100,2928.5076575340026,40.99401981406574,31.23031978276098,327.9183577189903,0.7618262352511557,84201,96.74717345344241,2917.7498646829476,35.267993095676395,21.707652078053993,227.93034681956692,0.6155057368635811,2831,3.2528265465575883,10.75779285105469,5.72602671838934,9.522667704706988,99.98801089942337,1.6630498202400277,0.2991036682675168,-3.050739201835437,-3.025382292372628,0.03652395720158965,-0.08169395963117765,0.09782850298275195,-0.2768977215209889,-3.338956486509477,0.3950146586365505,-1.715363296870152,132.44169111407845,288.14077468292425
stn_036,2017-01-10T13:49:30Z,30,305.36,8750,28.65470264605711,814.549029789833,10.946852202757873,6.946876773585133,72.94220612264391,0.6346003988100786,8653,28.337044799580823,812.9787408066995,10.660741379684964,6.673207988541426,70.06868387968498,0.6259609675231261,97,0.31765784647629025,1.5702889831334597,0.2861108230729083,0.27366878504370706,2.8735222429589236,0.9565132213609735,-1.0164905421974877,-3.0852684816273905,-3.128471790966833,0.030551134963417617,-0.5908026055985225,0.08145084941674634,-0.7380118598689025,-2.9469626082927083,-1.834393047584901,-4.125162566011286,78.02471726382122,77.52979660099052
stn_036,2017-01-10T13:49:30Z,50,292.15999999999997,12596,43.113362541073386,1255.0840043427847,16.135206091493437,10.103119790007083,106.08275779507439,0.6261537493055945,12482,42.72316538882804,1253.0494908599935,15.792869298593065,9.77945412078908,102.68426826828534,0.6192322582990223,114,0.39019715224534507,2.0345134827911524,0.34233679290037317,0.3236656692180046,3.3984895267890485,0.9454597809245638,-0.9089250656249848,-3.2416367198661877,-3.2307987550936503,0.025563162731574694,-1.094899502176876,0.06783674459371228,-0.6966030652177277,-3.1371030063104133,-1.7907781277322172,-4.7785162087294495,91.58471253976643,120.95455318074548
stn_036,2017-01-10T13:49:30Z,70,304.48,9105,29.903441933788752,857.4999386686327,11.344418075045999,7.16956797856227,75.28046377490384,0.6319908109110479,9010,29.59143457698371,855.9146087360177,11.06314822264376,6.898493378664016,72.43418047597217,0.6235560836601973,95,0.31200735680504466,1.585329932614932,0.2812698524022398,0.27107459989825444,2.8462832989316715,0.963752771877573,-1.0742943437975834,-3.137764144496332,-3.3312325033248102,0.022117843419877437,-1.586636041252615,0.05858808173046032,-0.8223553479569579,-3.013037952010671,-1.8811338522939394,-4.252506456142381,79.16704591191383,82.02159872522408
stn_036,2017-01-10T13:49:30Z,90,305.36,9146,29.951532617238666,916.7797951593119,10.77779311144599,6.592816336959206,69.22457153807167,0.6117037383059108,9085,29.751768404506155,915.7578574753018,10.600239156981113,6.423593422318007,67.44773093433906,0.6059857072269499,61,0.19976421273251244,1.0219376840101062,0.1775539544648765,0.16922291464119982,1.7768406037325981,0.9530788269470803,-2.0645111759144794,-3.6422461252065865,-3.4283542969597613,0.020628786851060888,-2.0569377234687103,0.05485622965993278,-2.019686875556997,-3.6205503239156327,-2.3753158325924164,-4.45315070475717,76.13087019073463,90.70568773158566
stn_036,2017-01-10T13:49:30Z,112.5,237.6,2163,9.103535353535355,268.72438703034163,3.3993199471408,2.1333360998826953,22.4000290487683,0.6275773193038403,2136,8.98989898989899,268.16435560769514,3.2968232538451505,2.035207119106993,21.369674750623425,0.6173236969052831,27,0.11363636363636365,0.5600314226464989,0.10249669329564985,0.09812898077570233,1.0303542981448746,0.9573867958125347,-2.5652396252577274,-3.293624306304731,-3.5317600527803577,0.021059050492939088,-2.548560002400074,0.05644769999844302,-2.485220561488944,-3.2541896914944006,-2.854965578438652,-4.091278800564656,35.28299747605151,26.247158737789373
stn_036,2017-01-10T13:49:30Z,137.5,196.24,1567,7.985120260905013,231.20698699635028,3.0705758540665866,1.9727398979138242,20.713768928095156,0.6424657756951946,1523,7.760905014268243,230.07967918301262,2.8709319463924796,1.7830799707427396,18.72233969279877,0.6210805424988566,44,0.22421524663677128,1.1273078133376553,0.19964390767410706,0.18965992717108449,1.9914292352963872,0.9499910584833867,-2.3252965316349754,-3.10153722791811,-3.6369533626538217,0.022896764235548244,-3.033673859723703,0.06171353191666887,-2.4564135206178106,-3.164770650362361,-2.231365161418319,-4.336546769728628,32.44960202880057,22.5543111576449
stn_036,2017-01-10T13:49:30Z,162.5,192.72,1733,8.992320464923203,277.6450373548178,3.2436797471349506,1.9936792874065767,20.933632517769055,0.6146350573503863,1715,8.898920713989206,277.2154537743741,3.157162074238348,1.9100833787483118,20.055875476857274,0.6050001025712661,18,0.09339975093399751,0.4295835804436863,0.08651767289660257,0.08359590865826484,0.8777570409117809,0.9662292784755141,-3.2935653467620614,-3.6551216145940324,-3.7295977845107484,0.024804392038021223,-3.4412640262178775,0.06688052591982493,-3.397898724642977,-3.7052068751267173,-2.9575822277955193,-3.595819674418525,32.83185137008073,27.848666876543415
stn_036,2017-01-10T13:49:30Z,187.5,210.32,1688,8.02586534804108,254.0560728411814,2.840066021404475,1.7276442532911271,18.140264659556834,0.6083112999030809,1673,7.954545454545455,253.7299743806727,2.7704753527982997,1.657159818940933,17.4001780988798,0.5981499951866129,15,0.07131989349562572,0.3260984605086736,0.06959066860617494,0.07048443435019415,0.7400865606770386,1.0128431837474816,-3.9363339841137273,-3.9163926572153187,-3.8079507625465947,0.02604743778394214,-3.7628331883447297,0.07002987824712426,-4.13152717642618,-4.009348270124003,-3.182404474613486,-3.2504811975870176,27.64671472890592,25.83608518715648
stn_036,2017-01-10T13:49:30Z,225,403.92,3387,8.385323826500297,268.8946311233137,2.9303650163619186,1.7652568290683834,18.535196705218024,0.6024016868929079,3361,8.320954644484056,268.5819243933999,2.8706841134490415,1.7068575170806541,17.922003929346868,0.5945821447522193,26,0.06436918201624084,0.3127067299138176,0.05968090291287719,0.058399311987729324,0.6131927758711578,0.9785259461134704,-4.2461014066692355,-4.088861525292506,-3.89698432951106,0.026489311163100198,-4.080824942184853,0.07077996078502981,-4.448363675358169,-4.18450203009195,-3.3602035372373122,-3.7749952374957894,28.42643869300567,27.536752898578474
stn_036,2017-01-10T13:49:30Z,275,407.44,3388,8.315334773218142,264.97796787765924,2.917602423956915,1.7620208801875716,18.5012192419695,0.6039276858695096,3359,8.244158649126252,264.64553311292457,2.8505299343117767,1.6960613120985786,17.808643777035073,0.5949985971671862,29,0.07117612409189084,0.33243476473466127,0.06707248964513819,0.06595956808899299,0.6925754649344263,0.9834071828549475,-4.116627759362862,-4.021801719893196,-3.9635265659860686,0.026146137577718394,-4.226996428948752,0.06976904272599804,-4.338420564620023,-4.126943336053362,-3.2159605655114536,-3.507216185729004,28.36001249033329,27.001143487660944
stn_036,2017-01-10T13:49:30Z,325,408.32,3624,8.87539184952978,279.2014019084801,3.1180038590496584,1.8757445045165482,19.695317297423756,0.6015850490602854,3612,8.846003134796238,279.0632468990015,3.0908163552987387,1.8493836901183929,19.418528746243126,0.598347969444352,12,0.02938871473354232,0.13815500947853893,0.027187503750919377,0.026360814398155345,0.27678855118063106,0.9695930394957251,-3.884940640096421,-3.940495196656166,-3.977353372447473,0.02729896272899476,-4.133245552533327,0.07363281586097431,-3.8418888870195422,-3.9200484067773593,-4.129256968346039,-3.6898244980872117,30.624317105805993,28.09030073209319
stn_036,2017-01-10T13:49:30Z,375,407.44,3164,7.765560573335952,239.94999795100745,2.761070073098135,1.6712143472693572,17.547750646328254,0.605277773842996,3154,7.741017082269782,239.81217724318017,2.7407550810800116,1.6526863587462999,17.35320676683615,0.6030040298584609,10,0.02454349106616925,0.13782070782728126,0.02031499201812306,0.018527988523057457,0.19454387949210333,0.9120352351863387,-3.649109596017272,-3.758775383144343,-3.9499428773233674,0.02974729063249261,-3.907020127880875,0.08070854702335878,-3.5279654268410874,-3.7006046703394646,-5.408156260939019,-7.356101265714389,26.44446844278923,23.883407574825018
stn_036,2017-01-10T13:49:30Z,425,404.8,3883,9.592391304347826,298.0538012691891,3.3952597072896955,2.0500768548155257,21.52580697556302,0.6038056088651972,3871,9.562747035573123,297.90699195830774,3.368715366350223,2.02480479130098,21.260450308660293,0.6010614050467316,12,0.029644268774703556,0.14680931088136695,0.026544340939472208,0.025272063514545723,0.2653566669027301,0.9520697301233586,-3.5635588357242627,-3.8208374972287946,-3.893769507952855,0.031539046112510925,-3.6536040146684075,0.08503493319248047,-3.4696496649260724,-3.775944910405661,-4.2238022539505025,-4.204250783198127,33.84175720490432,29.73462547677777
stn_036,2017-01-10T13:49:30Z,475,617.76,5589,9.047202797202797,278.8075040077718,3.221737738918301,1.9519684083977333,20.4956682881762,0.6058743965463518,5569,9.014827764827764,278.63600820541495,3.1939209504383803,1.926099265521803,20.224042287978932,0.6030516394769999,20,0.03237503237503238,0.17149580235684245,0.027816788479920293,0.0258691428759304,0.27162600019726924,0.929983088975357,-3.4536868987811253,-3.737658959359239,-3.819224395743651,0.03268428235562769,-3.4505792946558973,0.08738274395788703,-3.3429230750932253,-3.6844638036420196,-4.413470417632988,-5.243920213016978,32.06638780790934,27.684971095159632
stn_036,2017-01-10T13:49:30Z,525,331.76,2546,7.674222329394744,243.3615827247562,2.6706514435261073,1.5942926543571587,16.74007287075017,0.5969677017275555,2543,7.665179647938269,243.31789827327566,2.662531662524161,1.5865983766354987,16.65928295467274,0.5958984071315626,3,0.00904268145647456,0.043684451480553416,0.008119781001946663,0.007694277721659813,0.08078991607742804,0.9475967048637348,-4.280307719824466,-4.062420666625782,-3.7328486730234807,0.03557825276616224,-3.332509455805309,0.09564192085321094,-4.179488452721616,-4.014646460414341,-5.3662635860320975,-3.998074730409645,24.738559419789624,24.56854046334951
stn_037,2017-01-10T22:58:43Z,10,1312.96,91960,70.04021447721179,1771.1585088839945,34.61129349628104,31.41870139939374,329.89636469363427,0.9077586598365547,84883,64.65010358274434,1751.1480175212164,25.643641513611865,16.59402081164635,174.23721852228664,0.6471007950582253,7077,5.390110894467463,20.01049136277824,8.967651982669182,14.824680587747393,155.6591461713476,1.653128446152623,1.1586192326705462,-2.374664290369595,-3.025382292372628,0.03652395720158965,-0.08169395963117765,0.09782850298275195,0.9801957460522789,-2.4732577640897437,0.9877791353650492,-1.8838375221496466,132.65941337939876,163.5305344018674
stn_037,2017-01-10T22:58:43Z,30,274.56,10140,36.93181818181818,1062.0276179498585,13.9363554449406,8.766214285155064,92.04524999412817,0.6290177026402922,10054,36.618589743589745,1060.3991738771044,13.661906369694721,8.507288736627975,89.32653173459374,0.6227014375899337,86,0.3132284382284382,1.6284440727541392,0.2744490752458789,0.25892554852708766,2.71871825953442,0.9434374967199881,-0.9242672579686494,-3.169527277989232,-3.128471790966833,0.030551134963417617,-0.5908026055985225,0.08145084941674634,-0.6477117515700744,-3.0328590915582914,-2.0087274122718886,-4.772017392559416,86.44605443773492,101.48658531387115
stn_037,2017-01-10T22:58:43Z,50,236.72,10629,44.90114903683677,1308.2630160293386,16.83459922188097,10.563748079754607,110.91935483742338,0.627502201895264,10529,44.478709023318686,1306.209366306798,16.449598666316792,10.193112431398296,107.02768052968212,0.6196572109853561,100,0.4224400135180804,2.0536497225406003,0.38500055556417967,0.3706356483563113,3.891674307741268,0.9626886065480658,-0.8557152352711846,-3.235152294007388,-3.2307987550936503,0.025563162731574694,-1.094899502176876,0.06783674459371228,-0.6568113299656136,-3.1373472007888745,-1.5064439016286975,-3.920523170230875,93.19879299844555,126.37332846786272
stn_037,2017-01-10T22:58:43Z,70,278.08,9677,34.79933831990794,1029.0479733264374,12.901876073964763,8.049899819484821,84.52394810459063,0.6239325020125601,9561,34.3821921749137,1026.9365283230443,12.526879645915832,7.689455906123313,80.73928701429479,0.6138364958771136,116,0.41714614499424624,2.1114450033931664,0.37499642804893135,0.3604439133615091,3.7846610902958457,0.9611929245216081,-1.3160681784485482,-3.3405687396125265,-3.3312325033248102,0.022117843419877437,-1.586636041252615,0.05858808173046032,-1.2539871044940536,-3.30995652841539,-1.59500727641584,-4.2709027040614185,83.35989567425632,100.07851128133548
