project,profile,time,depth,vol,tot_TotParticles,tot_nparticles,tot_nnparticles,tot_biovolume,tot_flux,tot_flux_fit,tot_speed,small_TotParticles,small_nparticles,small_nnparticles,small_biovolume,small_flux,small_flux_fit,small_speed,big_TotParticles,big_nparticles,big_nnparticles,big_biovolume,big_flux,big_flux_fit,big_speed,icp,psd,psd_gam,psd_seg,icp_gam,icp_seg,small_icp,small_psd,big_icp,big_psd,smooth_TotParticles,smooth_nparticles,smooth_nnparticles,smooth_flux_fit
ETNP,stn_036,2017-01-10T19:49:30Z,275,407.44,3388,8.315334773218142,264.97796787765924,0.49115308965739246,0.24247326968387983,32.24894486795602,0.4936816540297423,3344,8.207343412526997,264.3687268227046,0.4112069077139351,0.1623876129000589,21.597552515707836,0.39490487599743174,44,0.1079913606911447,0.6092410549546152,0.07994618194345736,0.08008565678382092,10.651392352248184,1.0017446091479665,-3.4944747206780726,-3.654793131984174,-3.7756725562377302,0.1081679655902341,-3.7629152489682127,0.3351668416387086,-4.328742529452647,-4.123722754814798,-3.274674008570603,-3.2179539850785748,2866.4079916688647,7.035165893552094,216.89122118946662,41.41495210033544
ETNP,stn_036,2017-01-10T19:49:30Z,325,408.32,3624,8.87539184952978,279.2014019084801,0.49556212378636516,0.21724599578761755,28.893717439753136,0.4383829702878411,3593,8.799471003134796,278.71338124741175,0.45363477485969766,0.1805916903409091,24.01869481534091,0.39809930884765915,31,0.07592084639498434,0.4880206610683285,0.04192734892666747,0.03665430544670847,4.875022624412226,0.8742337969142348,-4.055283150367631,-4.039032020268592,-3.894050116857011,0.12268039056582752,-3.9329176025415458,0.344387014282968,-4.19645143498127,-4.115098809652636,-4.0453422965216825,-4.331779420780859,3084.4007075685977,7.553881043222468,233.57938999422294,36.48377839168055
ETNP,stn_036,2017-01-10T19:49:30Z,375,407.44,3164,7.765560573335952,239.94999795100745,0.4457418406318241,0.19235037306106423,25.58259961712154,0.431528646241542,3141,7.709110543883762,239.57227845832287,0.41955407608655704,0.1716419472805812,22.8283789883173,0.40910566018472005,23,0.05645002945218928,0.37771949268457466,0.026187764545267042,0.020708425780483018,2.754220628804241,0.7907672204967066,-4.181298643868018,-4.088669182080938,-4.01242767747514,0.14291043173041731,-4.052796350575685,0.3487860211850002,-3.6177011654778966,-3.757018551788234,-5.031712244833213,-5.668939662468529,3373.080247740944,8.278716492590181,256.153133560893,35.729889949833726
ETNP,stn_036,2017-01-10T19:49:30Z,425,404.8,3883,9.592391304347826,298.0538012691891,0.544820197858337,0.23708174901185772,31.531872618577076,0.43515594675787556,3855,9.523221343873518,297.60980630643104,0.5077858534416286,0.20546689723320158,27.32709733201581,0.4046329684858394,28,0.0691699604743083,0.44399496275809436,0.037034344416708366,0.031614851778656125,4.204775286561264,0.8536630599674612,-3.9669566412709227,-4.060248707450378,-4.130805238092404,0.16679043313298486,-4.165736943225418,0.34955890052093164,-3.6825215890686223,-3.8970745242741676,-4.233466665794978,-4.453163997172584,3631.7679214105865,8.971758699136824,277.38360400897636,36.711516639835345
ETNP,stn_036,2017-01-10T19:49:30Z,475,617.76,5589,9.047202797202797,278.8075040077718,0.5233098980230128,0.22786830322455323,30.30648432886558,0.43543663914136904,5555,8.992165242165242,278.4656132981779,0.49357057789571523,0.20286978114478116,26.981680892255895,0.411024867020426,34,0.05503755503755504,0.341890709593855,0.029739320127297564,0.02499852207977208,3.324803436609687,0.8405882169722525,-4.075523046781461,-4.122280696492837,-4.249182798709317,0.19297007408510217,-4.342648216770949,0.37021930122056085,-3.3493546591103627,-3.6973577597471414,-4.575264337727205,-5.127768400609656,5827.366241128518,9.433058535885325,291.20785169514204,38.27754660671445
ETNP,stn_036,2017-01-10T19:49:30Z,525,331.76,2546,7.674222329394744,243.3615827247562,0.40341077112549056,0.16531513142030385,21.98691247890041,0.4097935485437959,2539,7.653122739329636,243.22724482509045,0.3923648621768547,0.1561775530503979,20.771614555702918,0.39804163956965743,7,0.021099590065107306,0.13433789966576204,0.011045908948635896,0.009137578369905955,1.215297923197492,0.8272364377070474,-4.82567185270445,-4.379202896189217,-4.3675603593261965,0.22063226015652912,-4.594736781920056,0.5326867028691027,-4.252566591938862,-4.06081959350296,-5.82623895702208,-6.201008491528079,3158.923226614778,9.521712161245413,293.4166742559383,39.93533607254722
ETNP,stn_037,2017-01-11T04:58:43Z,10,1312.96,91960,70.04021447721179,1771.1585088839945,114.69169484583084,533.9616699290153,71016.90210055905,4.6556262913959845,82049,62.49162198391421,1734.9188325676064,4.723830749871414,2.2408699777601755,298.03570704210335,0.47437558549725206,9911,7.548592493297587,36.23967631638819,109.96786409595943,531.7207999512552,70718.86639351695,4.835238042700079,1.6304193171080448,-1.816229129256076,-3.0395042433660846,0.17267994262592792,-0.015797112217492693,0.43275969556877825,1.2389533116233793,-2.3211174107239336,0.821886180344759,-1.4942994783469867,92830.17502935813,70.70297269479505,1833.154923588371,32672.81486755037
ETNP,stn_037,2017-01-11T04:58:43Z,30,274.56,10140,36.93181818181818,1062.0276179498585,2.7110449636007456,1.3577525422494172,180.5810881191725,0.5008225833503265,9920,36.13053613053613,1056.7295978391073,2.3043297526963897,1.013786625874126,134.83362124125873,0.43994859012164084,220,0.8012820512820513,5.29802011075123,0.406715210904356,0.3439659163752914,45.74746687791375,0.8457168730189911,-1.7572942351397502,-3.7692170845067956,-3.097521458208343,0.16243525197974654,-0.5405950884732222,0.3358342952702914,-0.5672613730130885,-2.9908700579620056,-2.029007893026399,-4.945606043981938,13054.168562806399,47.54577710812354,1343.1433010725189,335.48315627562545
ETNP,stn_037,2017-01-11T04:58:43Z,50,236.72,10629,44.90114903683677,1308.2630160293386,3.2742788133728324,1.6689141263940521,221.9655788104089,0.5097043414805915,10407,43.96333220682663,1302.334352648963,2.740738138880273,1.1955724400135181,159.0111345217979,0.43622279087996657,222,0.9378168300101386,5.928663380375624,0.5335406744925596,0.473341686380534,62.954444288611015,0.8871707613120973,-1.3756695167162845,-3.6095800505659246,-3.155538673050537,0.15264426443795617,-1.0410269193749313,0.2831082282854411,-0.5316278075049703,-3.0720332726926496,-1.4884306862471448,-4.175502809990155,8888.574495066357,37.54889529852297,1076.5769613166144,211.00466492521798
ETNP,stn_037,2017-01-11T04:58:43Z,70,278.08,9677,34.79933831990794,1029.0479733264374,2.4842674203577433,1.3102659054948218,174.26536543081127,0.5274254674668394,9479,34.087313003452245,1024.7193916955146,2.0300850793271557,0.8672474971231301,115.3439171173763,0.42719761154570307,198,0.7120253164556962,4.328581630922865,0.4541823410305879,0.4430184083716916,58.921448313434986,0.9754197121940845,-1.560344768198821,-3.5135069339310347,-3.2135558878926123,0.1433999432548839,-1.4959452127735449,0.26264967250964827,-1.1914706568979698,-3.28007261734333,-1.6367991769350385,-3.934695719415371,7309.937285683978,26.287173783385995,764.1928506100317,152.57625840492227
ETNP,stn_037,2017-01-11T04:58:43Z,90,286.88,6111,21.3015895147797,648.3899310277391,1.4267976496445967,0.7133076582543224,94.86991854782488,0.49993610406633443,5980,20.844952593418853,645.5740042385103,1.1676315923418283,0.4882157836029002,64.93269921918572,0.4181248493146058,131,0.45663692136084777,2.8159267892288544,0.2591660573027685,0.2250918746514222,29.937219328639152,0.8685237449457379,-2.08111691934838,-3.4906034279770406,-3.2715731027345525,0.13481479097187557,-1.8963058470045357,0.26052785103798615,-2.063708365210045,-3.4574393506542664,-2.1771179939178857,-4.1789543815986,5300.830395928801,18.47751811185444,544.2291022159596,117.80037623904357
ETNP,stn_037,2017-01-11T04:58:43Z,112.5,337.92,2828,8.368844696969695,243.76618882479363,0.7100803789591928,0.4256678000710227,56.61381740944602,0.5994642475475092,2721,8.052201704545453,241.91907343277578,0.49026364609562484,0.21261257694128788,28.27747273319129,0.4336698807559928,107,0.3166429924242424,1.8471153920178631,0.21981673286356804,0.21305522312973482,28.336344676254733,0.9692402409691449,-2.26561416860081,-3.0932354747896533,-3.336842469431598,0.1261117343222595,-2.2849078874135564,0.266575915585258,-2.33785778766697,-3.1203289703896138,-2.2632767594882712,-3.470867369931358,4505.523613434759,13.333107284075398,397.69426173037493,95.19911523183839
ETNP,stn_037,2017-01-11T04:58:43Z,137.5,199.76,1803,9.025830997196636,272.828891985356,0.6574041115011622,0.35000253804565484,46.55033756007209,0.5324008960735502,1757,8.795554665598718,271.43858123712505,0.5165210082257363,0.22286121846215462,29.64054205546656,0.4314659324848934,46,0.23027633159791752,1.3903107482309243,0.14088310327542583,0.12714131958350022,16.909795504605526,0.9024596749188547,-2.587750393029961,-3.301547802757097,-3.4093639879837436,0.11788923029298629,-2.6500490909339565,0.274153927011317,-2.3290620364412358,-3.142851625541996,-2.714420800801681,-3.7456825535396434,2057.3753056182354,10.299235610824166,310.63096663140533,79.12535567778795
ETNP,stn_037,2017-01-11T04:58:43Z,162.5,204.16,1721,8.42966300940439,262.9070385910993,0.5352017237907994,0.26649580721003135,35.44394235893417,0.49793525574330866,1693,8.292515673981192,262.0487405814587,0.4510464088783523,0.18702808581504704,24.874735413401254,0.4146537521053376,28,0.1371473354231975,0.8582980096406035,0.08415531491244715,0.07946772139498433,10.569206945532915,0.9442983069775253,-3.2177710120799876,-3.5751560050863462,-3.481885506535786,0.11151525799673444,-2.950760730558346,0.28441240895560155,-3.127988032580058,-3.5186131806638983,-3.341219910134578,-4.0017868069145255,1790.0290694799553,8.767775614615768,266.6394177777451,66.91570182651319
ETNP,stn_037,2017-01-11T04:58:43Z,187.5,198.88,1793,9.015486725663717,282.6847875854504,0.5721856433843118,0.2861743413113435,38.06118739440869,0.5001424705777402,1760,8.849557522123893,281.7543491698278,0.4638194889313911,0.1884658738938053,25.065961227876105,0.40633452968528344,33,0.16592920353982302,0.9304384156226435,0.10836615445292064,0.09770846741753822,12.995226166532582,0.9016511466224205,-3.0259731711381197,-3.4788972846427217,-3.5544070250877327,0.10731969052665663,-3.1896049127960495,0.29582726032063095,-3.5084575887200087,-3.7411892538896643,-2.9598368738074243,-4.092173617971153,1599.7498036073766,8.043794265926069,246.06169986894741,57.13972611813184
ETNP,stn_037,2017-01-11T04:58:43Z,225,411.84,3338,8.105089355089355,257.99509466925446,0.4888033377101339,0.26175929244366747,34.81398589500777,0.5355104440773966,3301,8.015248640248641,257.49678618406233,0.40786651679992453,0.163182905982906,21.703326495726497,0.4000889978986777,37,0.08984071484071485,0.49830848519210863,0.08093682091020939,0.09857638646076146,13.110659399281275,1.217942406832624,-3.559742882270429,-3.6801185137900236,-3.663189302915502,0.10564309148379564,-3.4507312253946494,0.3174525120101247,-3.923510963351719,-3.894489591749346,-3.4091390961685146,-3.0502453883217853,3191.2329742346938,7.74872031428393,238.2921055337149,46.68870653092253
ETNP,stn_037,2017-01-11T04:58:43Z,275,413.6,3665,8.861218568665377,280.34287121800065,0.545216974825245,0.3097359792069632,41.19488523452611,0.568096727557393,3627,8.76934235976789,279.81493044989,0.45228193405586875,0.1813219656673114,24.115821433752416,0.40090472781279246,38,0.09187620889748549,0.5279407681106022,0.09293504076937627,0.12841401353965182,17.079063800773692,1.3817609857009552,-3.6235377950626617,-3.78309270559828,-3.8082323400190154,0.11219926722198657,-3.688696805726795,0.33852947660050026,-3.8820337733505776,-3.9360537069699943,-3.417476439066748,-3.152634675538752,3324.1554927210327,8.037126433077932,247.8600095516699,39.051066962592174
ETNP,stn_037,2017-01-11T04:58:43Z,325,406.56,4087,10.052636757182212,313.3034904566068,0.6276770701041643,0.3531763380558835,46.97245296143251,0.5626720408908249,4058,9.981306572215663,312.927517490295,0.5277663780885897,0.21295087072018892,28.322465805785125,0.40349457555714824,29,0.07133018496654861,0.3759729663118602,0.09991069201557452,0.1402254673356946,18.649987155647384,1.4035081181685303,-3.580573447705441,-3.824867849026076,-3.9532753771224147,0.1272525543883835,-3.880149442767532,0.34823267285410975,-3.6689036900787753,-3.908118682071381,-3.5391772623980056,-2.4567663080539597,3484.2527222196595,8.570082453314786,264.452660694245,35.594854237645514
ETNP,stn_037,2017-01-11T04:58:43Z,375,411.84,3452,8.381895881895883,258.19697279312453,0.4774483945725193,0.20392492472804974,27.122014988830614,0.42711406519783723,3437,8.345473970473972,257.96231084189765,0.4583641717996555,0.18791364850427353,24.992515251068376,0.40996583080757876,15,0.036421911421911424,0.23466195122691438,0.019084222772863795,0.016011276223776228,2.129499737762238,0.8389797380977418,-4.4027699910538995,-4.26577602326115,-4.098318414225754,0.1482365470390371,-4.084112874091881,0.35260824487504105,-3.520434827488447,-3.7546570074646883,-4.905887447583379,-4.517451151779823,3713.816845125899,9.01762054469187,278.32313119026816,33.78385095870645
ETNP,stn_037,2017-01-11T04:58:43Z,425,403.04,3781,9.381202858277094,291.86635761676104,0.5280346627770207,0.22981967794759825,30.566017167030566,0.43523596867474373,3764,9.339023421992854,291.59765613629435,0.5016129200169863,0.20393055279872965,27.12276352223104,0.4065496414881496,17,0.04217943628423978,0.26870148046665604,0.026421742760034363,0.025889125148868597,3.443253644799523,0.9798416926543011,-4.251698139151321,-4.214994845556812,-4.243361451329061,0.173006529947617,-4.322263300269658,0.35327728780911377,-3.5711457301382876,-3.8290470524046567,-4.580102378531049,-4.13595728200228,3698.9892788300153,9.177722506029216,283.50435054281985,32.11888404085345
ETNP,stn_037,2017-01-11T04:58:43Z,475,465.52,4486,9.636535487197113,293.4044336090209,0.5659789804163221,0.2457770471730538,32.68834727401615,0.43425119249528565,4457,9.574239560061866,292.9957188094603,0.5351990791537243,0.2206926813026293,29.3521266132497,0.4123562425622936,29,0.062295927135246613,0.40871479956061635,0.03077990126259774,0.025084365870424473,3.336220660766455,0.8149592702204601,-4.0463565547254925,-4.160766206691647,-4.388404488432401,0.20016185745081053,-4.642779975390437,0.3765970447179326,-3.298073994934712,-3.718871799632714,-4.551504086944684,-4.883486729840877,4170.852965838489,8.959556981093163,277.29398605619366,29.890936001986525
ETNP,stn_037,2017-01-11T04:58:43Z,525,477.84,3550,7.429265025950109,241.25993105237796,0.3663980063351379,0.14709209986606397,19.563249282186508,0.40145442202958215,3544,7.4167085216808974,241.19762537940116,0.3560852695505502,0.13696508245437805,18.21635596643228,0.38464124794394045,6,0.012556504269211453,0.06230567297680972,0.010312736784587691,0.010127017411685922,1.3468933157542275,0.98199126218567645,-5.513660690946299,-4.670831916434306,-4.533447525535858,0.2288549829028387,-5.085727942873083,0.5413786002153856,-5.283905513806448,-4.5535483460366954,-5.28728990691501,-2.913433092791317,4001.9103762150216,8.375000787324254,259.9971527513509,26.94361039125359
ETNP,stn_038,2017-01-11T09:52:44Z,10,741.84,311219,419.5230777526151,12517.802030891975,166.60700018508297,624.1058301116143,83006.07540484471,3.7459760359306506,299672,403.9577267335274,12446.974939552627,23.129085055418933,9.78227265313275,1301.0422628666558,0.4229424825795629,11547,15.565351019087673,70.82709133934644,143.477915129664,614.3235574584816,81705.03314197806,4.281659354356414,2.7752746934401586,-2.1252155241092203,-3.1897177509953223,0.15177634794825276,1.4198037664039305,0.5914014117623376,1.1308184099193563,-3.340460569238483,1.6244722566496792,-1.6356384292584474,269162.10276746907,362.83039842482077,10419.939599574356,63411.884066510116
ETNP,stn_038,2017-01-11T09:52:44Z,30,252.56,10132,40.11719987329743,1155.934192711718,2.962486711461024,1.4980171404814697,199.23627968403548,0.5056620624443866,9909,39.23424136838771,1150.2259241787062,2.494647534782864,1.0954731073804245,145.69792328159645,0.4391294129155506,223,0.8829585049097244,5.7082685330117755,0.4678391766781603,0.4025440331010453,53.53835640243902,0.860432501525982,-1.6186180660779221,-3.7338161535243852,-3.2414417610335593,0.14277181789690477,-0.0649102353190063,0.3962840671961104,-0.5220312456232551,-3.0112836723990535,-1.752926743093126,-4.6381513365784865,17359.36808546321,68.73363986958826,2045.4973348811636,465.8767697352648
ETNP,stn_038,2017-01-11T09:52:44Z,50,227.92,9333,40.94857844857845,1210.9125637025188,2.9295471701354674,1.5334599596349598,203.95017463144964,0.5234460722351332,9149,40.14127764127765,1205.879785329594,2.427814229401662,1.0475329457704459,139.3218817874693,0.4314716229456369,184,0.8073008073008073,5.032778372924878,0.5017329407338059,0.48592701386451387,64.62829284398035,0.9684973307788498,-1.420910350761676,-3.536185949453808,-3.2931657710715747,0.13416606838349077,-1.2793482776401293,0.3818260112888131,-0.8244011197144354,-3.1711765706942305,-1.5641029540798115,-3.9915652617907065,8390.721241725356,36.814326262396264,1095.1553964465488,181.94330748187454
ETNP,stn_038,2017-01-11T09:52:44Z,70,291.28,7727,26.527739631969244,787.2049104482154,1.795309853542794,0.8894572644877782,118.2978161768745,0.49543384543484686,7598,26.084866794836586,784.3807440002647,1.5357069574323734,0.6512815263663829,86.62044300672893,0.42409231996662544,129,0.4428728371326559,2.824166447950638,0.2596028961104207,0.23817573812139525,31.677373170145568,0.917461791412714,-2.06440350829484,-3.6357546093540374,-3.3448897811091705,0.126040809090176,-2.05200544016761,0.3798463443260281,-1.6109325462775244,-3.3606535702846414,-2.212977802226241,-4.039548267540013,7011.74048026958,24.072165889417676,717.3071778503501,117.20236286947691
ETNP,stn_038,2017-01-11T09:52:44Z,90,235.84,7185,30.465569877883308,958.7164860847013,1.7619333417252658,0.8112545412143827,107.89685398151289,0.46043429794001806,7090,30.062754409769333,956.2203292130057,1.53162012131174,0.6097169733717774,81.0923574584464,0.3980862910377488,95,0.40281546811397556,2.4961568716955536,0.2303132204135258,0.20153756784260515,26.804496523066483,0.8750586157440108,-2.326936876131285,-3.755929701995991,-3.396613791146253,0.11849492367762918,-2.422283663943271,0.3815229406517834,-2.749153549553869,-3.977358409528621,-2.275009681061,-4.027283866816834,4150.9199462983215,17.600576434439965,526.8460996845737,86.5530166920431
ETNP,stn_038,2017-01-11T09:52:44Z,112.5,240.24,2124,8.84115884115884,260.41202319817893,0.6520509109050172,0.3330080919080919,44.290076223776225,0.5107087289332848,2064,8.591408591408591,258.8129897123633,0.525218242311391,0.22894787296037297,30.450067103729605,0.4359099789695319,60,0.24975024975024973,1.5990334858156587,0.1268326685936262,0.10406021894771894,13.84000912004662,0.8204528068484426,-2.66303603059554,-3.380515498164667,-3.4548033024373828,0.1108454066925135,-2.6008893425049004,0.39456493014514166,-2.178292144816583,-3.066979533396138,-3.206787254294668,-5.216381028548505,3281.0210565297343,13.657263805068824,411.6272889467419,66.95093422740759
ETNP,stn_038,2017-01-11T09:52:44Z,137.5,196.24,1753,8.932939258051364,261.9512893817738,0.6982724317855589,0.3765060283326539,50.075301768242966,0.5391964671580788,1693,8.627191194455767,260.0169931543275,0.5310784875401084,0.23234035364859357,30.90126703526294,0.437487789657544,60,0.3057480635955972,1.9342962274462692,0.1671939442454503,0.14416567468406033,19.174034732980022,0.8622661265315736,-2.4096849625518435,-3.2329146712224097,-3.519458314982466,0.103618269520482,-2.8001674684816185,0.39430082895818797,-2.1132611282753513,-3.0353458867771548,-2.665530054666526,-4.280326447002673,2216.5557610266396,11.295127196426007,343.17077280314766,53.830217040266675
ETNP,stn_038,2017-01-11T09:52:44Z,162.5,176.88,1548,8.751696065128902,270.369807731686,0.5869171497469876,0.29805168475802807,39.64087407281773,0.5078258232640064,1517,8.576436001809137,269.35963483624806,0.47751504028607145,0.2004729760289462,26.662905811849843,0.41982546959954625,31,0.17526006331976482,1.0101728954379823,0.10940210946091622,0.09757870872908186,12.977968260967888,0.8919271228855212,-2.87309510633347,-3.4125541756978937,-3.584113327526978,0.09801589195479578,-3.089997891705139,0.41160903263750803,-2.8714642827982346,-3.40663445883081,-2.964828724301838,-3.9885383435207475,1772.0859563312258,10.018577319828278,306.58208760928215,45.53387841024485
ETNP,stn_038,2017-01-11T09:52:44Z,187.5,198.88,1532,7.703137570394207,243.37369520342227,0.4515563342175272,0.21199788314561543,28.19571845836685,0.46948269148515626,1514,7.612630732099759,242.8373185083256,0.3937573343192081,0.15851970534995977,21.08312081154465,0.40258222903716695,18,0.09050683829444892,0.5363766950966481,0.057798999898319145,0.05347817779565567,7.112597646822204,0.9252439988535315,-3.7392471454440037,-3.779310027229292,-3.6487683400709074,0.09432821463655207,-3.3780895994601057,0.429339746467777,-3.907052938283256,-3.870389909124105,-3.5861929791493545,-3.5897429736535935,1855.1236430293468,9.327854198659226,287.1158422517131,40.06790942574167
ETNP,stn_038,2017-01-11T09:52:44Z,225,394.24,3508,8.898133116883116,285.12686625339563,0.5109022168131967,0.24327595119724024,32.35570150923295,0.4761693004870837,3470,8.80174512987013,284.58495523848984,0.4407576342950626,0.17469371702516232,23.23426436434659,0.3963487037599776,38,0.09638798701298701,0.5419110149058122,0.07014458251813416,0.06858223417207793,9.121437144886363,0.9777267425370687,-3.6037194546501072,-3.752249369896282,-3.7457508588855792,0.09285457458686189,-3.6615672342017938,0.4933824775013479,-4.092211700560518,-4.029960997445199,-3.3919722328228836,-3.313294570040318,3495.070874185857,8.865338053434094,274.5673964910937,35.02229394149521
ETNP,stn_038,2017-01-11T09:52:44Z,275,399.52,4420,11.06327593111734,350.6306433374016,0.6119993380182717,0.27601038245895076,36.70938086704045,0.45099784478967897,4393,10.995694833800561,350.25620051947266,0.5582525248000394,0.22076059020824992,29.36115849769724,0.3954493359207363,27,0.06758109731678014,0.374442817928876,0.05374681321823224,0.05524979225070084,7.348222369343212,1.0279640585641039,-3.9094108713463838,-4.048254931626173,-3.875060883969237,0.09861709914455284,-3.844307873219922,0.5249851285876576,-4.1194393676888375,-4.181311750491928,-3.699449807550427,-3.069488259880875,3487.0446832228968,8.728085410549902,271.5143368792638,31.50807799009595
ETNP,stn_038,2017-01-11T09:52:44Z,325,403.04,3965,9.837733227471219,304.2671563205199,0.5738854190582824,0.26283962137753075,34.95766964321159,0.45800017329040627,3937,9.768261214767765,303.85225442202653,0.525006155095311,0.21325884775704643,28.363426751687175,0.40620256674577626,28,0.06947201270345375,0.41490189849340503,0.048879263962971396,0.04958077362048431,6.594242891524413,1.0143518866823433,-3.8022919219638247,-3.978399736479037,-4.00437090904981,0.11184812595226322,-3.954888286651605,0.5195609735007465,-3.5421957919402,-3.837343994732554,-3.834137226789853,-3.546641623850512,3530.0724139341714,8.758615556605228,272.91426708180796,29.723786008026398
ETNP,stn_038,2017-01-11T09:52:44Z,375,414.48,3693,8.909959467284308,277.04479360675276,0.5019084434036944,0.21429904458598725,28.501772929936305,0.42696839912219303,3671,8.856880911021038,276.68301193560694,0.4774302582400966,0.1947731687898089,25.904831449044586,0.40796150941036236,22,0.05307855626326964,0.3617816711458459,0.02447818516359788,0.019525875796178344,2.5969414808917195,0.7976847820080942,-4.2714440538467775,-4.215770080122365,-4.133680934127563,0.13029192272805096,-4.247939881757409,0.5175447167233018,-3.5236790201188617,-3.7749343333712657,-5.182227989411629,-5.764873412726047,3633.7590799414206,8.767031171447163,273.22142331344554,28.59359954153103
ETNP,stn_038,2017-01-11T09:52:44Z,425,405.68,3614,8.908499309800828,276.8980953446574,0.4922506401105485,0.20645365805561033,27.458336521396173,0.41940759692916896,3600,8.873989351212778,276.65653140693615,0.47599521556384256,0.19296815963320846,25.664765231216723,0.4053993681525287,14,0.03450995858804969,0.24156393772125517,0.016255424546705904,0.013485498422401893,1.7935712901794518,0.8295998904030271,-4.700881209673604,-4.458750997919722,-4.262990959202858,0.15206340056685697,-4.513735835909641,0.5287305499025091,-3.734779028319896,-3.8923511081190827,-5.2341929054613505,-4.737504992713542,3517.0388365322738,8.669490328663661,270.0465824397091,27.581708864685005
ETNP,stn_038,2017-01-11T09:52:44Z,475,640.64,5182,8.088786213786214,251.6191832839223,0.4526668364610799,0.19658129526723275,26.14531227054196,0.4342736852650674,5153,8.04351898101898,251.338672785702,0.4245073127288531,0.1705621597152847,22.684767242132867,0.4017885077617695,29,0.04526723276723277,0.28051049822029384,0.028159523732226785,0.026019135551948052,3.4605450284090913,0.9239906114665855,-4.34124386435557,-4.157928336538134,-4.392300984276402,0.1759314675422138,-4.554331016653514,0.5457277203626263,-4.056631774467879,-4.00283470641579,-4.33441881823854,-4.040416520982008,5406.673033997137,8.439487128492035,262.705888370586,26.44138809025846
ETNP,stn_038,2017-01-11T09:52:44Z,525,499.84,3834,7.670454545454546,244.9093056949837,0.39576857923043257,0.16173713988476313,21.511039604673496,0.4086659436159867,3813,7.628441101152369,244.62658170715005,0.37593753501337257,0.1458492597631242,19.39795154849552,0.3879614195957745,21,0.0420134443021767,0.2827239878336504,0.019831044217059966,0.015887880121638925,2.113088056177977,0.8011620541883078,-4.926857186606694,-4.405188915900947,-4.521611009349318,0.20115117590587736,-4.851847633982368,0.6853232005478375,-5.187356900901717,-4.544151041985677,-5.207087838230643,-5.382356457305039,4040.7146673911893,8.08401621997277,251.49926980213084,25.090948822469564
ETNP,stn_039,2017-01-11T19:51:29Z,10,309.76,113140,365.25051652892563,10779.494594059031,116.4499310406469,421.8102879584194,56100.76829846978,3.6222459231099613,109786,354.4227789256198,10724.780780460762,21.123777594263967,9.072188106921487,1206.6010182205578,0.4294775433246838,3354,10.827737603305785,54.71381359826857,95.32615344638295,412.7380998514979,54894.167280249225,4.329746716189971,2.527958267236172,-2.1832904900530683,-2.1626699901392517,0.26270013274670967,2.305935404808328,0.3379646907040311,1.2747457562613607,-3.2077459334613994,1.2349864911846233,-1.6510870926111059,100842.4246752639,325.5501829650823,9547.489881806005,40887.39305267864
ETNP,stn_039,2017-01-11T19:51:29Z,30,200.64,5580,27.811004784688997,801.3889362832316,27.75217901845865,86.65681567982456,11525.356485416667,3.122522942151209,5260,26.216108452950557,797.6729387223938,1.5575775392519629,0.669750254186603,89.07678380681818,0.4299948075190241,320,1.594896331738437,3.715997560837664,26.19460147920669,85.98706542563795,11436.27970160985,3.2826254483731927,0.5873129661118206,-1.8994178414842904,-2.4643502119568312,0.20034841728537986,0.9504132034891946,0.22459892884845145,-1.306779921578279,-3.192087309364202,-0.9585149822032586,-1.0946636120282311,15482.533515806572,77.1657372199291,2240.9739837141233,21235.7699424056
ETNP,stn_039,2017-01-11T19:51:29Z,50,240.24,10810,44.99666999666999,1283.23537488965,12.581077075797626,36.67992834665334,4878.430470104895,2.915483954646059,10519,43.785381285381284,1276.7941504028745,2.838058097335436,1.2588383991008991,167.42550708041958,0.44355624723918907,291,1.2112887112887112,6.441224486775451,9.74301897846219,35.42108994755244,4711.004963024475,3.635535353657209,0.3862828957903741,-2.261668686972092,-2.756995492841929,0.16926558044207268,-0.3506284652779268,0.22031221548866398,-0.22497035899153844,-2.9114963181801503,-0.9579173249421037,-1.6678065914878006,9213.892340262957,38.35286521920978,1119.6734410013762,3138.857973030449
ETNP,stn_039,2017-01-11T19:51:29Z,70,234.96,8897,37.86601974804222,1114.8794842996347,2.622845283956262,1.2809618615934626,170.36792759193054,0.4883863601978376,8747,37.22761321075927,1110.6796303333986,2.290772386405071,0.9954640619679945,132.39672024174328,0.4345538945186016,150,0.6384065372829417,4.199853966236241,0.3320728975511908,0.2854977996254681,37.97120735018726,0.8597443565277926,-1.8780445465708178,-3.807722480454128,-3.0260155713130916,0.15902534577884347,-1.4924092567399043,0.2182621113058365,-0.7659329267511191,-3.103848611597881,-2.1629509372817,-4.734655124402625,5655.726002918052,24.071016355626707,704.7054002745421,501.39987614244563
ETNP,stn_039,2017-01-11T19:51:29Z,90,286.88,5912,20.60791968767429,629.1647764663667,1.2477860969071923,0.5637949212214166,74.98472452244842,0.451836194215386,5849,20.388315672058003,627.7298520783039,1.1361936878278391,0.47042196040156165,62.5661207334077,0.4140332457759983,63,0.21960401561628556,1.434924388062769,0.11159240907935314,0.093372960819855,12.418603789040715,0.8367321898522476,-2.871545045718051,-3.921909306204809,-3.254935366485717,0.15914608299278604,-2.3508322240265347,0.21880697140675134,-2.3670652735883833,-3.615818005124637,-3.245914823622937,-4.793518097532465,4932.279082402178,17.192830041836928,505.71620106683054,148.211453506863
