project,profile,time,depth,vol,tot_TotParticles,tot_nparticles,tot_nnparticles,tot_biovolume,tot_flux,tot_flux_fit,tot_speed,small_TotParticles,small_nparticles,small_nnparticles,small_biovolume,small_flux,small_flux_fit,small_speed,big_TotParticles,big_nparticles,big_nnparticles,big_biovolume,big_flux,big_flux_fit,big_speed,icp,psd,psd_gam,psd_seg,icp_gam,icp_seg,small_icp,small_psd,big_icp,big_psd
ETNP,stn_037,2017-01-10T22:58:43Z,252.5,42.24,335,7.930871212121212,250.14421253468575,2.8801054239531108,1.8131321334099473,19.056018722138546,0.6295367240138449,329,7.788825757575758,249.6035447751142,2.7189336040450565,1.632881542894351,17.16158501581963,0.6005595504300119,6,0.14204545454545453,0.5406677595715742,0.16117181990805454,0.1802505905155963,1.8944337063189174,1.1183753500979627,-2.5968468249802212,-3.1440522131140396,-3.7920525548337434,0.011764505404305323,-3.228501843969311,0.02126860329624373,-3.25380414141442,-3.5156527496632846,-2.4811649437405907,-2.4697492052670045
ETNP,stn_037,2017-01-10T22:58:43Z,257.5,41.36,374,9.042553191489361,287.21758545393203,3.177323839826273,1.9158849647786007,20.135950979823097,0.6029869982920456,372,8.994197292069632,286.9568673971918,3.1363652857074866,1.8781381400467365,19.7392318518912,0.5988263384387877,2,0.04835589941972921,0.26071805674025844,0.04095855411878656,0.037746824731864304,0.3967191279318938,0.921585870008797,-3.6446516067570944,-3.817190964093517,-3.799043812229556,0.011766329035670545,-3.2512335517858606,0.02127232107868282,-3.594179630874947,-3.789478486153499,-4.2577114863814876,-6.192601349935421
ETNP,stn_037,2017-01-10T22:58:43Z,262.5,40.48,348,8.596837944664033,272.4629508404299,3.012635516626482,1.81076556447493,19.031146082631516,0.6010569663941978,345,8.522727272727273,272.0218158884254,2.9536355450391993,1.7581229647765144,18.477872359801168,0.5952403192497405,3,0.0741106719367589,0.4411349520045174,0.058999971587282894,0.05264259969841558,0.5532737228303477,0.8922478821966482,-3.9627848390646845,-3.9642555491425244,-3.8059601484845573,0.011777701346174702,-3.2737631969210703,0.021293316181194344,-4.357349430282115,-4.172251693940508,-71.99465384493782,-162.3157217043206
ETNP,stn_037,2017-01-10T22:58:43Z,267.5,42.24,405,9.588068181818182,300.84674948993734,3.383554118871595,2.045512260147103,21.498333854146054,0.6045454537695633,402,9.517045454545453,300.5304666215711,3.3168683372351166,1.980610364848385,20.816214934556527,0.5971326454577897,3,0.07102272727272727,0.31628286836620173,0.06668578163647837,0.0649018952987179,0.682118919589525,0.9732493749944343,-3.719006451379179,-3.8932963907908507,-3.812799594339139,0.011798252336741396,-3.296085403145158,0.02133091703341373,-4.003780081779496,-4.044753807029199,-3.132729196676804,-5.059845956303525
ETNP,stn_037,2017-01-10T22:58:43Z,272.5,41.36,389,9.405222437137331,294.8030258683241,3.3703530206578747,2.083939284011752,21.902201874963513,0.6183148386055353,386,9.332688588007738,294.5738668304973,3.2738566411464776,1.9661363612370677,20.66409315660158,0.6005566451891257,3,0.07253384912959382,0.22915903782676333,0.09649637951139695,0.11780292277468435,1.2381087183619328,1.2208014784717487,-3.291250941041576,-3.6570141947503134,-3.819560194912297,0.011827587013639163,-3.3181948282906015,0.02138440688444469,-3.5189706186701724,-3.7817267201440985,-3.2940731218971995,-1.9452268315163277
ETNP,stn_037,2017-01-10T22:58:43Z,277.5,41.36,349,8.438104448742747,258.96711790288856,2.995224586775289,1.8072175507745654,18.993856458640682,0.6033662913805896,348,8.413926499032883,258.82320153556793,2.9759763690943317,1.790043369312671,18.81335581147617,0.6014978438345021,1,0.024177949709864605,0.1439163673206227,0.019248217680957542,0.017174181461894446,0.1805006471645106,0.8922478821966482,-3.9590354111360737,-3.9859593885270126,-3.8262400113295785,0.011865289107420218,-3.3400861685492815,0.021453030557111306,-3.7766838149824555,-3.8873139396677496,-70.88142763981516,-157.22263293315515
ETNP,stn_037,2017-01-10T22:58:43Z,282.5,40.48,330,8.152173913043478,261.4923936752983,2.8171492479109577,1.6743404064880143,17.59731767218903,0.5943385526093844,330,8.152173913043478,261.4923936752983,2.8171492479109577,1.6743404064880143,17.59731767218903,0.5943385526093844,0,0,0,0,0,0,NaN,-4.5845136056480005,-4.258737539646338,-3.832837122325061,0.011910924858329518,-3.3617541627030514,0.021536001319258206,-4.301357390860027,-4.10848901489736,-41.3992818959882,-0.9900177617709277
ETNP,stn_037,2017-01-10T22:58:43Z,287.5,41.36,353,8.534816247582205,270.1583328295731,2.9923672726776176,1.800494751039806,18.92319983342836,0.6016957769454198,352,8.51063829787234,270.0872212127794,2.9647661899190574,1.7710044338352207,18.61325659960817,0.597350455444708,1,0.024177949709864605,0.07111161679371945,0.027601082758560106,0.02949031720458517,0.3099432338201901,1.0684478381718248,-4.040422452948631,-4.003001224699803,-3.839349625815959,0.011964046785318223,-3.3831935962843884,0.021632507721740756,-4.015629800134156,-3.992879631105518,3.6538416859918526,-32.371149829035296
ETNP,stn_037,2017-01-10T22:58:43Z,292.5,41.36,419,10.130560928433269,325.7102359280436,3.511846756808496,2.098065694293671,22.050670447026484,0.5974251838369952,418,10.106382978723405,325.6391243112499,3.484245674049936,2.068575377089086,21.74072721320629,0.5936938926251614,1,0.024177949709864605,0.07111161679371945,0.027601082758560106,0.02949031720458517,0.3099432338201901,1.0684478381718248,-4.173079393331873,-4.148078559942544,-3.8457756404513583,0.012024197364465401,-3.404399305671051,0.021741720268705994,-4.200821476482145,-4.167083736406357,3.6538416859918526,-32.371149829035296
ETNP,stn_037,2017-01-10T22:58:43Z,297.5,41.36,363,8.77659574468085,281.26364770989613,3.07167553409923,1.848612751723811,19.428920020617255,0.6018255285110761,361,8.728239845261122,280.9758149752549,3.0331790987373153,1.814264388800022,19.067918726288234,0.5981395525095382,2,0.04835589941972921,0.2878327346412454,0.038496435361915084,0.03434836292378889,0.3610012943290212,0.8922478821966482,-3.6845697194215377,-3.81563890843835,-3.852113307132707,0.012090912553222298,-3.4253661821082817,0.021862797805070038,-3.616240033418022,-3.777741237708803,-71.83459362176923,-160.977010430517
ETNP,stn_037,2017-01-10T22:58:43Z,302.5,35.2,355,10.085227272727272,325.7653886768155,3.469975799959994,2.059490863108629,21.64524897127169,0.5935173562687016,354,10.05681818181818,325.6281466917475,3.444466154645545,2.0353180072664143,21.391192256370015,0.5908950519143249,1,0.028409090909090908,0.13724198506807198,0.025509645314449096,0.024172855842214576,0.25405671490167525,0.9475967048637348,-4.572643456792486,-4.346364267792942,-3.8583607905075388,0.012163725108769738,-3.446089175662417,0.021994893527794226,-4.684096092691664,-4.405804617709054,-14.568923822073128,-55.45729239420398
ETNP,stn_037,2017-01-10T22:58:43Z,307.5,44,494,11.227272727272727,353.9505775216838,3.922170494417663,2.3467250390092396,24.66408015998711,0.5983230566721361,494,11.227272727272727,353.9505775216838,3.922170494417663,2.3467250390092396,24.66408015998711,0.5983230566721361,0,0,0,0,0,0,NaN,-3.922589533991582,-4.085458921385432,-3.8645162804337776,0.012242167660923304,-3.466563299099473,0.02213716054964923,-3.6411696534503832,-3.939496165977091,-41.48266350492702,-0.9900177617709909
ETNP,stn_037,2017-01-10T22:58:43Z,312.5,43.12,511,11.850649350649352,376.2336008845283,4.262898095164672,2.6780016167885825,28.145796992448002,0.6282115023641289,505,11.711502782931355,375.9902294628066,4.045840595380487,2.4046242552404475,25.272600922577105,0.5943447841187888,6,0.1391465677179963,0.2433714217216692,0.21705749978418531,0.27337736154813486,2.8731960698708967,1.2594697802192827,-1.8289295404631445,-2.832358510947171,-3.870577993416284,0.012325775512077891,-3.4867836316932372,0.022288756966016246,-4.026166468705349,-4.156237249385833,-2.401588047545484,-1.9684972579015731
ETNP,stn_037,2017-01-10T22:58:43Z,317.5,36.08,426,11.80709534368071,361.859817229521,4.187225220292214,2.522875341119973,26.515419835170917,0.6025172300008046,426,11.80709534368071,361.859817229521,4.187225220292214,2.522875341119973,26.515419835170917,0.6025172300008046,0,0,0,0,0,0,NaN,-3.760412756607702,-4.0653788656495085,-3.8765441740146613,0.012414089147732137,-3.5067453229589924,0.022448850395407314,-3.3281310040225462,-3.830791831823703,-41.284212566203394,-0.9900177617709155
ETNP,stn_037,2017-01-10T22:58:43Z,322.5,38.72,424,10.950413223140496,338.097591461728,3.8803956350334716,2.3401793237019186,24.595284692107164,0.6030775064722834,424,10.950413223140496,338.097591461728,3.8803956350334716,2.3401793237019186,24.595284692107164,0.6030775064722834,0,0,0,0,0,0,NaN,-3.8809363997379966,-4.093170970855637,-3.8824130962197367,0.012506656451042169,-3.5264435963081864,0.022616621982259416,-3.3819649799489517,-3.8158094684390345,-41.35483013341726,-0.9900177617709661
ETNP,stn_037,2017-01-10T22:58:43Z,327.5,41.36,439,10.614119922630561,329.7134547506851,3.735308326287748,2.2423134950386627,23.56671483285635,0.6003021167645177,439,10.614119922630561,329.7134547506851,3.735308326287748,2.2423134950386627,23.56671483285635,0.6003021167645177,0,0,0,0,0,0,NaN,-4.011142248053222,-4.123824545397148,-3.888183064801165,0.012603034623458131,-3.545873752629123,0.022791269866172022,-3.656455648659726,-3.9340571221911,-41.42078810120906,-0.9900177617709826
ETNP,stn_037,2017-01-10T22:58:43Z,332.5,42.24,383,9.067234848484848,283.5126292161176,3.198757591447311,1.9282320947947889,20.26571931629323,0.6028065708856482,381,9.019886363636363,283.23079299678136,3.161063165155436,1.8945993227652456,19.912238882262727,0.5993550978827353,2,0.04734848484848485,0.28183621933621944,0.03769442629187518,0.03363277202954328,0.3534804340304999,0.8922478821966482,-3.7270641688557085,-3.8749587889916133,-3.8938524166266255,0.012702791820397727,-3.5650311737943507,0.022972012134237055,-3.7015423891655868,-3.861613732215192,-71.85564703096715,-160.97701043051725
ETNP,stn_037,2017-01-10T22:58:43Z,337.5,41.36,360,8.704061895551257,268.0796011884458,3.1128327368870234,1.8962763875326294,19.929864832967937,0.609180302257099,357,8.631528046421664,267.7206568370108,3.0467352187665484,1.8324377074042555,19.258920304818727,0.6014430450395707,3,0.07253384912959382,0.3589443514349649,0.0660975181204752,0.06383868012837407,0.67094452814921135,0.9658256761171582,-3.5208757442427525,-3.7589834339895347,-3.8994195219463736,0.012805508516153426,-3.583911326081253,0.023158089282510185,-3.705263870455589,-3.8582284763791797,-3.285004589044404,-4.002119691953496
ETNP,stn_037,2017-01-10T22:58:43Z,342.5,42.24,351,8.30965909090909,262.5274788219376,2.895563074642465,1.7290901784293702,18.17273777529268,0.5971516191692259,351,8.30965909090909,262.5274788219376,2.895563074642465,1.7290901784293702,18.17273777529268,0.5971516191692259,0,0,0,0,0,0,NaN,-4.37955441543538,-4.168073555176344,-3.9048827856498214,0.012910778616453738,-3.6025097635196976,0.023348766220323922,-4.099289655311444,-4.021407337990459,-41.44184151040678,-0.9900177617710122
ETNP,stn_037,2017-01-10T22:58:43Z,347.5,42.24,344,8.143939393939393,240.91409122419725,3.0327173758743347,1.9145007030192662,20.121402388732488,0.6312822679255808,340,8.049242424242424,240.60548766306212,2.916810207771855,1.7826154778348071,18.735288672043822,0.6111523722335513,4,0.0946969696969697,0.30860356113512505,0.11590716810247914,0.13188522518445903,1.3861137166886643,1.1378521910556292,-2.834701666960049,-3.3724538714530854,-3.910240648488859,0.013018210339483579,-3.620822131155781,0.023543333855386425,-2.9928564292271362,-3.464791024046709,-2.9754115314676595,-2.090320424575089
ETNP,stn_037,2017-01-10T22:58:43Z,352.5,42.24,312,7.386363636363636,224.80274291524825,2.6601708869134195,1.6241594023706458,17.069915318915488,0.6105470179982115,311,7.362689393939394,224.68837459435818,2.6389128491513785,1.604015355835467,16.858201389830757,0.6078318790828149,1,0.023674242424242424,0.11436832089005998,0.021258037762040913,0.020144046535178813,0.21171392908472936,0.9475967048637348,-3.570360900045399,-3.7149757704802946,-3.9154915882703327,0.013127426887793872,-3.6388441682367825,0.023741110300493997,-3.2511997399861987,-3.540989790637584,-14.751868971165344,-55.460305503637
ETNP,stn_037,2017-01-10T22:58:43Z,357.5,42.24,322,7.6231060606060606,235.0899664621571,2.7037644391941775,1.6304092748708665,17.135601478892806,0.6030145419609073,322,7.6231060606060606,235.0899664621571,2.7037644391941775,1.6304092748708665,17.135601478892806,0.6030145419609073,0,0,0,0,0,0,NaN,-4.207283173502623,-4.08202276122396,-3.9206341210163878,0.013238066933975782,-3.6565717113137906,0.023941441743459812,-3.7032802005576455,-3.8020340316691916,-41.44184151040678,-0.9900177617710122
ETNP,stn_037,2017-01-10T22:58:43Z,362.5,40.48,330,8.152173913043478,247.50673621825996,2.9217702749251555,1.772756445384328,18.631670240989287,0.6067405300814552,330,8.152173913043478,247.50673621825996,2.9217702749251555,1.772756445384328,18.631670240989287,0.6067405300814552,0,0,0,0,0,0,NaN,-3.87380940539885,-3.9539305682126047,-3.925666802091255,0.013349784942761463,-3.6740006972591273,0.024143703021413773,-3.2143855945582747,-3.5828794862979763,-41.3992818959882,-0.9900177617709277
ETNP,stn_037,2017-01-10T22:58:43Z,367.5,41.36,377,9.115087040618956,278.1301684830908,3.2727878217126407,1.991870792262414,20.934562026677973,0.6086159264733738,376,9.090909090909092,277.9862521157702,3.253539604031683,1.9746966108005195,20.754061379513463,0.6069379356420123,1,0.024177949709864605,0.1439163673206227,0.019248217680957542,0.017174181461894446,0.1805006471645106,0.8922478821966482,-3.3960951462296634,-3.7360656776808887,-3.9305882272952486,0.013462251351429295,-3.6911271662004914,0.024347297939183023,-3.053266571037965,-3.5498491230440448,-70.88142763981516,-157.22263293315515
ETNP,stn_037,2017-01-10T22:58:43Z,372.5,39.6,369,9.318181818181818,288.6476526550244,3.306415367143208,1.9994413132595723,21.014128202358105,0.6047157090813787,368,9.292929292929292,288.55412478371875,3.2809014639482528,1.9737957083081341,20.74459289431849,0.6016016421087084,1,0.025252525252525252,0.09352787130564907,0.025513903194955088,0.025645604951438004,0.2695353080396134,1.0051619603428203,-3.888337906453756,-4.001032791325432,-3.9353970339276163,0.01357515262919398,-3.707947264374563,0.02455165936923714,-3.7519140998510054,-3.9275691306254275,-3.1080364807707466,-43.56759750577275
ETNP,stn_037,2017-01-10T22:58:43Z,377.5,41.36,368,8.897485493230175,275.38469562539717,3.1480577609643348,1.8961731670975914,19.92877998619569,0.6023311232119015,368,8.897485493230175,275.38469562539717,3.1480577609643348,1.8961731670975914,19.92877998619569,0.6023311232119015,0,0,0,0,0,0,NaN,-4.034871666226577,-4.062780940268228,-3.94009190181355,0.013688191234583109,-3.724457246890628,0.02475624916765121,-3.568565395725813,-3.8057147181548667,-41.42078810120906,-0.9900177617709826
ETNP,stn_037,2017-01-10T22:58:43Z,382.5,40.48,348,8.596837944664031,265.9650424921085,3.0443369749008746,1.8368712425762215,19.305516759476088,0.6033731672020411,347,8.57213438735178,265.8457016355276,3.0221546746274406,1.8158513679308175,19.08459787695289,0.6008466023184827,1,0.024703557312252968,0.11934085658093217,0.022182300273434,0.02101987464540398,0.22091888252319586,0.9475967048637348,-3.865974705362327,-3.935451593275179,-3.944671554297429,0.013801085488260761,-3.7406534804075733,0.024960557937684397,-3.7225758367550377,-3.859781080145269,-14.707950470516506,-55.45374085296221
ETNP,stn_037,2017-01-10T22:58:43Z,387.5,39.6,308,7.777777777777778,239.07760421717924,2.779142691400408,1.689751783709877,17.759291246790806,0.6080118840024052,306,7.727272727272727,238.83376369556095,2.7335250941831193,1.6461687003426826,17.301233040601595,0.602214592375864,2,0.050505050505050504,0.24384052161829944,0.045617597217288516,0.04358308336719442,0.45805820618921333,0.955400679250966,-3.7133515287751124,-3.8060062869220546,-3.9491347592046133,0.013913569377050738,-3.7565324457298104,0.025164104669494244,-3.776634301738991,-3.8400718588080505,-3.6507152328374546,-4.020023052078083
ETNP,stn_037,2017-01-10T22:58:43Z,392.5,41.36,350,8.462282398452611,264.3130206086967,2.976803858573427,1.7875321426397843,18.786962819144133,0.6004870416609924,350,8.462282398452611,264.3130206086967,2.976803858573427,1.7875321426397843,18.786962819144133,0.6004870416609924,0,0,0,0,0,0,NaN,-4.1814235437111265,-4.0991277419062,-3.9534803297654655,0.014025392302894478,-3.7720907403090145,0.025366436280818336,-3.7824846931502014,-3.8824168666264214,-41.42078810120906,-0.9900177617709826
ETNP,stn_037,2017-01-10T22:58:43Z,397.5,43.12,368,8.534322820037106,264.4098827639394,3.0099737528940826,1.8091993794247985,19.014685477754632,0.6010681580479755,368,8.534322820037106,264.4098827639394,3.0099737528940826,1.8091993794247985,19.014685477754632,0.6010681580479755,0,0,0,0,0,0,NaN,-4.059160683530884,-4.034115220015387,-3.9577071255080636,0.014136318789089025,-3.7873250806638543,0.025567127080950894,-3.7108511279518175,-3.849931360533635,-41.46246079760968,-0.9900177617709095
ETNP,stn_037,2017-01-10T22:58:43Z,402.5,43.12,381,8.835807050092765,274.12105424898976,3.1255751040578934,1.8837123770540425,19.797817082837987,0.602677048012202,381,8.835807050092765,274.12105424898976,3.1255751040578934,1.8837123770540425,19.797817082837987,0.602677048012202,0,0,0,0,0,0,NaN,-3.8765479146027992,-3.9613829031720362,-3.961814053113718,0.014246128154234606,-3.8022323047064983,0.025765778176843324,-3.481413357675717,-3.7495871862189767,-41.46246079760968,-0.9900177617709095
ETNP,stn_037,2017-01-10T22:58:43Z,407.5,42.24,389,9.209280303030303,280.497296492669,3.310726372621096,2.019370744831986,21.22358652818418,0.6099479442129958,387,9.161931818181817,280.2685598508889,3.2682102970970144,1.9790826517616287,20.800158670014717,0.6055554789480798,2,0.04734848484848485,0.22873664178011996,0.04251607552408183,0.040288093070357626,0.4234278581694587,0.9475967048637348,-3.399999831754977,-3.7363625724299907,-3.9658000672371942,0.01435461416297261,-3.816809373978346,0.025962016837726865,-3.265124908059516,-3.663081163426929,-14.262951092038085,-56.44675328354316
ETNP,stn_037,2017-01-10T22:58:43Z,412.5,37.84,333,8.800211416490486,275.57133743304644,3.0911551105073984,1.8545015453553397,19.49081124168462,0.5999380422714964,333,8.800211416490486,275.57133743304644,3.0911551105073984,1.8545015453553397,19.49081124168462,0.5999380422714964,0,0,0,0,0,0,NaN,-4.104181325078905,-4.076840632196873,-3.96966417129618,0.01446158466136233,-3.8310533758074765,0.02615549583242403,-3.6823370657832766,-3.847247023184498,-41.33184061519255,-0.9900177617709331
ETNP,stn_037,2017-01-10T22:58:43Z,417.5,36.96,324,8.766233766233766,276.89056427493284,3.06477117185888,1.8341842395151986,19.27727635730474,0.5984734705014562,324,8.766233766233766,276.89056427493284,3.06477117185888,1.8341842395151986,19.27727635730474,0.5984734705014562,0,0,0,0,0,0,NaN,-4.252482743412516,-4.148915298061028,-3.973405418218955,0.014566861202947463,-3.844961525359989,0.0263458927502488,-3.858214001591813,-3.934151669243727,-41.30831011778244,-0.9900177617708699
ETNP,stn_037,2017-01-10T22:58:43Z,422.5,46.64,418,8.962264150943396,276.6546507271346,3.2145915254014326,1.9633241675399948,20.634537000845345,0.6107538553579738,415,8.89794168096055,276.31999237360833,3.158790429065905,1.9110897282903196,20.08555304433126,0.6050068123245054,3,0.06432246998284734,0.33465835352627815,0.055801096335528065,0.05223443924967524,0.5489839565140867,0.9360826700535279,-3.259836573426782,-3.6332170986060923,-3.9770229111608364,0.01467027867115636,-3.858531167611119,0.026532909315673668,-3.144471419048669,-3.568158905575483,-3.6525977701445007,-4.990042267096977
ETNP,stn_037,2017-01-10T22:58:43Z,427.5,40.48,389,9.609683794466404,301.04722504450723,3.3824274509255967,2.034187106715404,21.37930649157889,0.6013985920551678,388,9.584980237154152,300.9001800605057,3.362760793729836,2.0166395734825984,21.19488191730211,0.599697598842832,1,0.024703557312252968,0.1470449840015058,0.019666657195760967,0.017547533232805196,0.18442457427678258,0.8922478821966482,-3.884639366287743,-4.002671846089547,-3.980515804183423,0.014771684902193168,-3.8717597792220677,0.026716270704240205,-3.674025175157447,-3.8869591976986992,-70.85992143459396,-157.22263293315467
ETNP,stn_037,2017-01-10T22:58:43Z,432.5,39.6,373,9.419191919191919,293.3808520617752,3.3080266356084906,1.9821505978390248,20.83240278328815,0.5991942678159303,373,9.419191919191919,293.3808520617752,3.3080266356084906,1.9821505978390248,20.83240278328815,0.5991942678159303,0,0,0,0,0,0,NaN,-4.453673428418328,-4.312246723475146,-3.9838833028989953,0.014870940311920808,-3.884644970327407,0.02689572486600911,-4.035425387788424,-4.080644045738918,-41.377302989269346,-0.9900177617709339
ETNP,stn_037,2017-01-10T22:58:43Z,437.5,37.84,367,9.69873150105708,308.5992206392137,3.3581313318470847,1.9956654618930705,20.97444400449617,0.5942785628921152,367,9.69873150105708,308.5992206392137,3.3581313318470847,1.9956654618930705,20.97444400449617,0.5942785628921152,0,0,0,0,0,0,NaN,-4.829895403895751,-4.501291937960384,-3.987124665076341,0.014967917529368846,-3.897184486225022,0.027071041861288628,-4.490460514187145,-4.3148582477762245,-41.33184061519255,-0.9900177617709331
ETNP,stn_037,2017-01-10T22:58:43Z,442.5,39.6,409,10.328282828282829,316.8115431550821,3.6866192246824454,2.2425477169361048,23.569176504998463,0.6082938270168846,408,10.303030303030303,316.76389688102074,3.6499402808395374,2.198342571301556,23.104580424379357,0.6022954903787923,1,0.025252525252525252,0.04764627406136838,0.036678943842908075,0.04420514563454872,0.4645960806191071,1.2051913442184854,-3.6681580662466953,-3.936859049184715,-3.9902392012143135,0.01506250103909195,-3.909376208982434,0.027242013212612576,-3.5872960191919017,-3.8985110489874564,11.26262896750399,-23.30028397012877
ETNP,stn_037,2017-01-10T22:58:43Z,447.5,38.72,398,10.27892561983471,319.5619449233988,3.624797948913651,2.1801209189155357,22.91307085780228,0.6014461908335929,398,10.27892561983471,319.5619449233988,3.624797948913651,2.1801209189155357,22.91307085780228,0.6014461908335929,0,0,0,0,0,0,NaN,-3.8982765642648047,-4.049746256226225,-3.9932262750756617,0.015154586833699978,-3.921218158943004,0.027408451275353178,-3.5077915198065766,-3.8394087218542277,-41.35483013341726,-0.9900177617709661
ETNP,stn_037,2017-01-10T22:58:43Z,452.5,39.6,419,10.580808080808081,324.679060557738,3.78284023544983,2.3006665013876764,24.18000492958448,0.6081849505108947,416,10.505050505050505,324.31322716050363,3.7145473979530315,2.235596435049625,23.496118532371558,0.6018489456566339,3,0.07575757575757576,0.3658333972343634,0.06829283749679882,0.06507006633805182,0.6838863972129247,0.9528095291267101,-3.429139325071125,-3.818240191988241,-3.996085304186406,0.015244082077763734,-3.932708496143667,0.027570188629091795,-3.595674177493897,-3.909054608596972,-3.2437137537442844,-4.012671979252947
ETNP,stn_037,2017-01-10T22:58:43Z,457.5,43.12,427,9.902597402597403,310.3963332817055,3.484702531385811,2.0950787147599192,22.019277292126752,0.6012216813028054,426,9.879406307977737,310.2582910518266,3.4662399552428513,2.0786055202964695,21.846144018315897,0.5996715597119815,1,0.02319109461966605,0.13804222987896464,0.018462576142959274,0.016473194463449775,0.1731332738108571,0.8922478821966483,-4.151621158382453,-4.177901120296695,-3.9988157602984886,0.01533090478366977,-3.9438455216388695,0.02772707749078607,-3.9156606018386158,-4.041330588871171,-70.92310033621563,-157.22263293315496
ETNP,stn_037,2017-01-10T22:58:43Z,462.5,43.12,434,10.064935064935066,310.98537679178384,3.573579157542769,2.159954601998299,22.701122867002127,0.6044233265238503,434,10.064935064935066,310.98537679178384,3.573579157542769,2.159954601998299,22.701122867002127,0.6044233265238503,0,0,0,0,0,0,NaN,-3.7117487571802337,-3.947907312045118,-4.001417169815891,0.015414983499788443,-3.9546276787316517,0.027878989150340112,-3.2138293108529714,-3.6753188632524845,-41.46246079760968,-0.9900177617709095
ETNP,stn_037,2017-01-10T22:58:43Z,467.5,41.36,400.00000000000006,9.671179883945841,292.08864737562095,3.49504974219869,2.1362243869229465,22.451718306560167,0.6112143015106491,399.00000000000006,9.647001934235977,291.97184568620133,3.473339405760861,2.1156517436529767,22.235499825792786,0.6091117211706891,1,0.024177949709864605,0.11680168941963573,0.02171033643782902,0.020572643269969854,0.2162184807673832,0.9475967048637348,-3.320459583066732,-3.7376060350960585,-4.003889114184866,0.015496257010993645,-3.9650535541125316,0.028025813428646303,-2.920572817012297,-3.5166397117115036,-14.730301517295045,-55.45782204935722
ETNP,stn_037,2017-01-10T22:58:43Z,472.5,38.72,367,9.478305785123966,289.1048192770974,3.403156540330913,2.071221400680323,21.768536921150197,0.6086177277284235,366,9.452479338842975,288.95109043018675,3.382595944171708,2.0528762523005724,21.575729411679017,0.6068937248735623,1,0.025826446280991736,0.15372884691066516,0.020560596159204643,0.018345148379750882,0.19280750947118178,0.8922478821966482,-3.4611369191658734,-3.7982533845507533,-4.0062312302462955,0.01557467405134638,-3.975121878902485,0.02816745815773197,-3.0960503734297373,-3.5956569848851445,-70.81546967202313,-157.22263293315464
ETNP,stn_037,2017-01-10T22:58:43Z,477.5,40.48,414,10.227272727272728,310.96836915173685,3.669172820933265,2.2300724457982963,23.438061405340093,0.6077861563443803,413,10.202569169960475,310.8213241677354,3.649506163737504,2.212524912565491,23.25363683106331,0.6062532335332781,1,0.024703557312252968,0.1470449840015058,0.019666657195760967,0.017547533232805196,0.18442457427678258,0.8922478821966482,-3.616651033394261,-3.933926858027227,-4.008443210553008,0.01565019302861667,-3.984831529605546,0.02830384868239801,-3.2216744113762323,-3.709514628879651,-70.85992143459396,-157.22263293315467
ETNP,stn_037,2017-01-10T22:58:43Z,482.5,36.08,326,9.035476718403547,267.8435846057141,3.2979543575682206,2.0254165012910663,21.287127428569107,0.614143278436554,325,9.007760532150776,267.7096899861355,3.2730668987248555,2.0018332272986616,21.039267218908936,0.6116077945362345,1,0.02771618625277162,0.13389461957860682,0.024887458843364976,0.02358327399240447,0.24786020966017097,0.9475967048637348,-3.2413821405022656,-3.671405894480794,-4.010524803650519,0.015722781760141066,-3.994181528968511,0.028434927382435596,-2.8387477971181383,-3.449449140924721,-14.593165394806375,-55.455115286308946
ETNP,stn_037,2017-01-10T22:58:43Z,487.5,43.12,407,9.438775510204083,278.71167865463366,3.4471791563642378,2.116479455096084,22.244199073059843,0.6139743132261071,405,9.39239332096475,278.4616021512297,3.4078923799645855,2.0802733170879693,21.86367256259456,0.6104281136687736,2,0.0463821892393321,0.25007650340392135,0.03928677639965242,0.036206138008114744,0.38052651046528585,0.9215858700087969,-3.3391273914716395,-3.757172254016662,-4.012475814320271,0.01579241721932762,-4.0031710467448836,0.02856065321414916,-3.069559923801416,-3.6041842135926414,-4.299384182782048,-6.192601349935398
ETNP,stn_037,2017-01-10T22:58:43Z,492.5,50.16,457,9.110845295055823,278.08379702057437,3.252277966413706,1.9709427558971544,20.714608364479094,0.6060191583410435,456,9.090909090909092,278.00995922743834,3.2321354112597938,1.9506962256723348,20.50181733181624,0.6035317143201031,1,0.019936204146730464,0.07383779313603875,0.020142555153911914,0.020246530224819478,0.21279103266285268,1.0051619603428203,-3.9651676549508115,-4.044953610398302,-4.014296103787527,0.015859085292131505,-4.0117994003678685,0.028681001269953404,-3.7493104944767404,-3.926073398640969,-3.3442291758843257,-43.57757177019026
ETNP,stn_037,2017-01-10T22:58:43Z,497.5,89.76,835,9.30258467023173,283.43259560355335,3.325391118419546,2.0149777960716424,21.177416636712962,0.6059370835841102,834,9.29144385026738,283.36628119900365,3.316521841644987,2.007064202652926,21.094244769882255,0.6051714110398945,1,0.011140819964349376,0.0663144045496987,0.008869276774558866,0.007913593418716067,0.08317186683070586,0.8922478821966483,-4.1127443345946055,-4.1657684929552845,-4.0159855898928765,0.01592278054269008,-4.020066055530828,0.02879596235456551,-3.5642258694914326,-3.8474156236396735,-71.65625285138916,-157.2226329331547
