depth,lb,binsize,link,n_nparticles,nparticles,profile,project,time,tot_flux2
200,2.05,0.5300000000000002,-6.3245470980704885,0.001791777566321203,9.496421101502381e-4,multiple,ETNP,togetawatch,1.0012119504226649
200,2.58,0.6699999999999999,-7.381971717415232,6.223725326531601e-4,4.1698959687761725e-4,multiple,ETNP,togetawatch,0.5511243813217739
200,3.25,0.8499999999999996,-8.42256852608216,2.198492384970456e-4,1.8687185272248867e-4,multiple,ETNP,togetawatch,0.3090850277274361
200,4.1,1.0600000000000005,-9.402839325149403,8.248951817255184e-5,8.7438889262905e-5,multiple,ETNP,togetawatch,0.18466333939337945
200,5.16,1.3399999999999999,-10.27467296589768,3.4495800502621866e-5,4.6224372673513295e-5,multiple,ETNP,togetawatch,0.1223785836153582
200,6.5,1.6899999999999995,-11.039297313377235,1.6058097581945072e-5,2.7138184913487165e-5,multiple,ETNP,togetawatch,0.09044552484663868
200,8.19,2.110000000000001,-11.700586096760977,8.288959604435331e-6,1.7489704765358558e-5,multiple,ETNP,togetawatch,0.07415848194243511
200,10.3,2.6999999999999993,-12.271029726342762,4.685538412072796e-6,1.2650953712596546e-5,multiple,ETNP,togetawatch,0.06633639056729505
200,13,3.3999999999999986,-12.78089972808824,2.814010893532402e-6,9.567637038010162e-6,multiple,ETNP,togetawatch,0.06349781088468269
200,16.4,4.200000000000003,-13.228919203472726,1.7978497266390592e-6,7.550968851884053e-6,multiple,ETNP,togetawatch,0.06459743636426898
200,20.6,5.399999999999999,-13.608720086202323,1.2297248826971688e-6,6.64051436656471e-6,multiple,ETNP,togetawatch,0.06974936911913457
200,26,6,-13.933207435344006,8.88965477323007e-7,5.333792863938042e-6,multiple,ETNP,togetawatch,0.08036331857727821
250,0.102,0.02600000000000001,4.995684498452255,147.77406188912545,3.842125609117263,multiple,ETNP,togetawatch,203.04348909326885
250,0.128,0.033,4.203897772161906,66.94676639474748,2.209243291026667,multiple,ETNP,togetawatch,144.93150670528115
250,0.161,0.04200000000000001,3.360243936992644,28.79621448451016,1.209441008349427,multiple,ETNP,togetawatch,98.67915844655204
250,0.203,0.05299999999999999,2.4696449264430616,11.818249758573511,0.626367237204396,multiple,ETNP,togetawatch,64.41854760180487
250,0.256,0.067,1.5554309410273859,4.737127507951361,0.3173875430327412,multiple,ETNP,togetawatch,41.08547052607157
250,0.323,0.08300000000000002,0.6353175080358568,1.8876213812791858,0.15667257464617246,multiple,ETNP,togetawatch,26.076017076913878
250,0.406,0.10599999999999998,-0.25713645409285524,0.7732626917070188,0.08196584532094398,multiple,ETNP,togetawatch,16.885923215903915
250,0.512,0.133,-1.140614653085024,0.31962250446907897,0.04250979309438751,multiple,ETNP,togetawatch,11.10581740301344
250,0.645,0.16799999999999993,-2.0011796653973177,0.13517572701592184,0.02270952213867486,multiple,ETNP,togetawatch,7.4579238468550715
250,0.813,0.20700000000000007,-2.859419317763975,0.057302024874381706,0.011861519148997017,multiple,ETNP,togetawatch,5.025484644714915
250,1.02,0.27,-3.7173907713633367,0.02429728237369303,0.006560266240897119,multiple,ETNP,togetawatch,3.3558880002087945
250,1.29,0.33999999999999986,-4.644727872527805,0.009612145032526177,0.003268129311058899,multiple,ETNP,togetawatch,2.1246115280280193
250,1.63,0.41999999999999993,-5.619062928847889,0.003628039247485854,0.0015237764839440583,multiple,ETNP,togetawatch,1.2810216890549015
250,2.05,0.5300000000000002,-6.616474247082083,0.0013381405913054437,7.092145133918854e-4,multiple,ETNP,togetawatch,0.7477280531597462
250,2.58,0.6699999999999999,-7.63442133340466,4.8351832967107283e-4,3.2395728087961876e-4,multiple,ETNP,togetawatch,0.4281659718524445
250,3.25,0.8499999999999996,-8.63669921290075,1.7747173291730157e-4,1.5085097297970628e-4,multiple,ETNP,togetawatch,0.24950668860432484
250,4.1,1.0600000000000005,-9.586549348293698,6.864588644064404e-5,7.276463962708271e-5,multiple,ETNP,togetawatch,0.15367259873226008
250,5.16,1.3399999999999999,-10.441464364767004,2.9196422749692406e-5,3.912320648458782e-5,multiple,ETNP,togetawatch,0.10357831419134657
250,6.5,1.6899999999999995,-11.205948211841136,1.359310047670133e-5,2.297233980562524e-5,multiple,ETNP,togetawatch,0.07656169111157114
250,8.19,2.110000000000001,-11.886000290302256,6.8861370516706416e-6,1.4529749179025062e-5,multiple,ETNP,togetawatch,0.061607909142927804
250,10.3,2.6999999999999993,-12.493481013156964,3.7510265335709004e-6,1.0127771640641429e-5,multiple,ETNP,togetawatch,0.05310586303552862
250,13,3.3999999999999986,-13.056336113653861,2.1365116828593387e-6,7.264139721721748e-6,multiple,ETNP,togetawatch,0.048210124240428906
250,16.4,4.200000000000003,-13.566013916516942,1.2833792541517711e-6,5.390192867437443e-6,multiple,ETNP,togetawatch,0.046112313211111804
250,20.6,5.399999999999999,-14.006554588025281,8.260962142837152e-7,4.460919557132061e-6,multiple,ETNP,togetawatch,0.04685575659135778
250,26,6,-14.385135836703807,5.657373928141294e-7,3.394424356884776e-6,multiple,ETNP,togetawatch,0.05114319452169351
300,0.102,0.02600000000000001,4.993613340620577,147.46831521762812,3.8341761956583325,multiple,ETNP,togetawatch,202.62338917745242
300,0.128,0.033,4.226924740345995,68.5062334464325,2.2607057037322726,multiple,ETNP,togetawatch,148.30756086935028
300,0.161,0.04200000000000001,3.400691277904718,29.98482072874399,1.259362470607248,multiple,ETNP,togetawatch,102.75228632134278
300,0.203,0.05299999999999999,2.5144112547541635,12.35933013982875,0.6550444974109236,multiple,ETNP,togetawatch,67.36785168729412
300,0.256,0.067,1.5868255980059476,4.8882071389448045,0.32750987830930195,multiple,ETNP,togetawatch,42.39579576343367
300,0.323,0.08300000000000002,0.633554670144453,1.8842967420446217,0.15639662958970363,multiple,ETNP,togetawatch,26.0300897790379
300,0.406,0.10599999999999998,-0.3088967671431111,0.7342565655168513,0.07783119594478623,multiple,ETNP,togetawatch,16.03413706501254
300,0.512,0.133,-1.2541401960568952,0.28532106296603527,0.037947701374482695,multiple,ETNP,togetawatch,9.91395656509862
300,0.645,0.16799999999999993,-2.1770846529800125,0.11337156678112202,0.019046423219228493,multiple,ETNP,togetawatch,6.254943325384608
300,0.813,0.20700000000000007,-3.087497724703398,0.04561595539251962,0.009442502766251564,multiple,ETNP,togetawatch,4.000596556258806
300,1.02,0.27,-3.977639559102287,0.0187297977812204,0.005057045400929509,multiple,ETNP,togetawatch,2.5869190905230144
300,1.29,0.33999999999999986,-4.913949928577811,0.0073434249659143054,0.002496764488410863,multiple,ETNP,togetawatch,1.6231471003605886
300,1.63,0.41999999999999993,-5.8735071313190375,0.0028129904868871695,0.001181456004492611,multiple,ETNP,togetawatch,0.9932367262302121
300,2.05,0.5300000000000002,-6.838461212394126,0.0010717513290694912,5.680282044068306e-4,multiple,ETNP,togetawatch,0.5988746922135468
300,2.58,0.6699999999999999,-7.813313520618198,4.0431611600194286e-4,2.7089179772130166e-4,multiple,ETNP,togetawatch,0.3580306931928383
300,3.25,0.8499999999999996,-8.769616718935591,1.5538312464652315e-4,1.3207565594954463e-4,multiple,ETNP,togetawatch,0.21845241638347396
300,4.1,1.0600000000000005,-9.677657585317593,6.266812672205852e-5,6.642821432538206e-5,multiple,ETNP,togetawatch,0.14029061886160374
300,5.16,1.3399999999999999,-10.501431734263209,2.749705268123591e-5,3.6846050592856116e-5,multiple,ETNP,togetawatch,0.09754956579340074
300,6.5,1.6899999999999995,-11.249497941610679,1.3013829716578425e-5,2.1993372221017532e-5,multiple,ETNP,togetawatch,0.07329901023295107
300,8.19,2.110000000000001,-11.931242834137489,6.581533177053002e-6,1.3887035003581843e-5,multiple,ETNP,togetawatch,0.05888272262816413
300,10.3,2.6999999999999993,-12.55950425512917,3.511370098737875e-6,9.480699266592261e-6,multiple,ETNP,togetawatch,0.049712882023552216
300,13,3.3999999999999986,-13.161105664643971,1.923997193033788e-6,6.541590456314877e-6,multiple,ETNP,togetawatch,0.043414760826516005
300,16.4,4.200000000000003,-13.721983998382214,1.0980397664312998e-6,4.611767019011462e-6,multiple,ETNP,togetawatch,0.03945299369935765
300,20.6,5.399999999999999,-14.217615960989145,6.689102368121606e-7,3.6121152787856665e-6,multiple,ETNP,togetawatch,0.037940247994858706
300,26,6,-14.649361573899737,4.34373282800703e-7,2.6062396968042177e-6,multiple,ETNP,togetawatch,0.03926775493272311
350,0.102,0.02600000000000001,4.978225384400135,145.21644947946803,3.77562768646617,multiple,ETNP,togetawatch,199.529296272375
350,0.128,0.033,4.234121669831258,69.0010464090804,2.277034531499653,multiple,ETNP,togetawatch,149.37877001171583
350,0.161,0.04200000000000001,3.428345744085024,30.8256071054205,1.2946754984276612,multiple,ETNP,togetawatch,105.63350156331124
350,0.203,0.05299999999999999,2.555309005593883,12.875277575684693,0.6823897115112887,multiple,ETNP,togetawatch,70.1801618969852
350,0.256,0.067,1.627905422966892,5.093195447953253,0.34124409501286795,multiple,ETNP,togetawatch,44.17367510356528
350,0.323,0.08300000000000002,0.6575026130618552,1.929966437871789,0.1601872143433585,multiple,ETNP,togetawatch,26.660981005476355
350,0.406,0.10599999999999998,-0.3192353766842765,0.7267044798833274,0.0770306748676327,multiple,ETNP,togetawatch,15.869220356246856
350,0.512,0.133,-1.3125477375458576,0.26913350064968933,0.03579475558640868,multiple,ETNP,togetawatch,9.351492693589122
350,0.645,0.16799999999999993,-2.287933663389958,0.10147592879145147,0.017047956036963838,multiple,ETNP,togetawatch,5.598636426245315
350,0.813,0.20700000000000007,-3.2448144309565397,0.038975796387497784,0.008067989852212043,multiple,ETNP,togetawatch,3.418243363830494
350,1.02,0.27,-4.16541206211011,0.015523317011268675,0.004191295593042542,multiple,ETNP,togetawatch,2.144046913574045
350,1.29,0.33999999999999986,-5.112113800526819,0.006023337323909183,0.0020479346901291213,multiple,ETNP,togetawatch,1.3313627574568163
350,1.63,0.41999999999999993,-6.0604365664454685,0.002333381988856036,9.800204353195348e-4,multiple,ETNP,togetawatch,0.8238921171114755
350,2.05,0.5300000000000002,-6.997452263151804,9.142081628503763e-4,4.8453032631069965e-4,multiple,ETNP,togetawatch,0.510842503569811
350,2.58,0.6699999999999999,-7.933888843117647,3.583899770346662e-4,2.4012128461322634e-4,multiple,ETNP,togetawatch,0.3173621006748847
350,3.25,0.8499999999999996,-8.848239809067046,1.4363433775663656e-4,1.2208918709314103e-4,multiple,ETNP,togetawatch,0.2019348512263259
350,4.1,1.0600000000000005,-9.717053794447768,6.024724007974582e-5,6.38620744845306e-5,multiple,ETNP,togetawatch,0.13487115440640896
350,5.16,1.3399999999999999,-10.510109353467008,2.7259476019555175e-5,3.652769786620393e-5,multiple,ETNP,togetawatch,0.09670673000084264
350,6.5,1.6899999999999995,-11.239557038404236,1.3143844097641331e-5,2.2213096525013845e-5,multiple,ETNP,togetawatch,0.07403130239102507
350,8.19,2.110000000000001,-11.918018018009711,6.669150829839603e-6,1.407190825096157e-5,multiple,ETNP,togetawatch,0.059666607751519884
350,10.3,2.6999999999999993,-12.559715676895538,3.510627797141351e-6,9.478695052281646e-6,multiple,ETNP,togetawatch,0.04970237274920738
350,13,3.3999999999999986,-13.190990491257146,1.867349539125678e-6,6.348988433027303e-6,multiple,ETNP,togetawatch,0.042136513459675555
350,16.4,4.200000000000003,-13.793594201046396,1.0221582844254185e-6,4.2930647945867605e-6,multiple,ETNP,togetawatch,0.036726542688201795
350,20.6,5.399999999999999,-14.335836025203157,5.943270824940321e-7,3.2093662454677727e-6,multiple,ETNP,togetawatch,0.03370992946280246
350,26,6,-14.813955066652502,3.6845211972875534e-7,2.210712718372532e-6,multiple,ETNP,togetawatch,0.0333084195433571
400,0.102,0.02600000000000001,4.945782918166468,140.58087109524087,3.6551026484762636,multiple,ETNP,togetawatch,193.15995109050527
400,0.128,0.033,4.219892351681627,68.02616099342016,2.2448633127828654,multiple,ETNP,togetawatch,147.26826311548243
400,0.161,0.04200000000000001,3.4348104431578603,31.025530906426994,1.303072298069934,multiple,ETNP,togetawatch,106.31860246250648
400,0.203,0.05299999999999999,2.5805248051284484,13.20406590314404,0.699815492866634,multiple,ETNP,togetawatch,71.97231106932712
400,0.256,0.067,1.6635102722912032,5.277804898166823,0.35361292817717715,multiple,ETNP,togetawatch,45.77480703696854
400,0.323,0.08300000000000002,0.6894645752834406,1.9926483343966108,0.16538981175491874,multiple,ETNP,togetawatch,27.52688251538983
400,0.406,0.10599999999999998,-0.30699975870821816,0.7356507784137191,0.07797898251185421,multiple,ETNP,togetawatch,16.06458282707454
400,0.512,0.133,-1.3343033702910079,0.2633415631284496,0.035024427896083794,multiple,ETNP,togetawatch,9.150242157030695
400,0.645,0.16799999999999993,-2.350503892666983,0.09532111849950757,0.016013947907917266,multiple,ETNP,togetawatch,5.2590628396076
400,0.813,0.20700000000000007,-3.345724975532792,0.03523466162830486,0.007293574957059109,multiple,ETNP,togetawatch,3.0901395083847376
400,1.02,0.27,-4.2927017930411635,0.01366794740137181,0.003690345798370389,multiple,ETNP,togetawatch,1.8877872828037179
400,1.29,0.33999999999999986,-5.24948904959452,0.005250200305937534,0.0017850681040187607,multiple,ETNP,togetawatch,1.1604731365065097
400,1.63,0.41999999999999993,-6.189663397095216,0.0020505168470529626,8.612170757622441e-4,multiple,ETNP,togetawatch,0.724015473831381
400,2.05,0.5300000000000002,-7.104310989679715,8.215555605869272e-4,4.3542444711107165e-4,multiple,ETNP,togetawatch,0.4590699541375821
400,2.58,0.6699999999999999,-8.009594807045449,3.322593208481273e-4,2.2261374496824527e-4,multiple,ETNP,togetawatch,0.2942228376631543
400,3.25,0.8499999999999996,-8.889985685728835,1.3776162992479939e-4,1.1709738543607942e-4,multiple,ETNP,togetawatch,0.19367843844342278
400,4.1,1.0600000000000005,-9.727213583242342,5.963823974096381e-5,6.321653412542167e-5,multiple,ETNP,togetawatch,0.133507829238041
400,5.16,1.3399999999999999,-10.495584081402086,2.7658316949212496e-5,3.7062144711944744e-5,multiple,ETNP,togetawatch,0.09812167290253254
400,6.5,1.6899999999999995,-11.209909497691624,1.3539360829443419e-5,2.288151980175937e-5,multiple,ETNP,togetawatch,0.07625900827031229
400,8.19,2.110000000000001,-11.88528551914641,6.891060823285708e-6,1.4540138337132852e-5,multiple,ETNP,togetawatch,0.06165196044077816
400,10.3,2.6999999999999993,-12.537143906487609,3.5907699543805686e-6,9.695078876827532e-6,multiple,ETNP,togetawatch,0.05083700040049889
400,13,3.3999999999999986,-13.191665901100412,1.8660887386925746e-6,6.344701711554751e-6,multiple,ETNP,togetawatch,0.04210806365244541
400,16.4,4.200000000000003,-13.827505452932407,9.880767570123874e-7,4.14992237945203e-6,multiple,ETNP,togetawatch,0.035501980220249564
400,20.6,5.399999999999999,-14.40734465798094,5.533115248397023e-7,2.987882234134392e-6,multiple,ETNP,togetawatch,0.03138354791948982
400,26,6,-14.923359570064868,3.302686013528172e-7,1.9816116081169032e-6,multiple,ETNP,togetawatch,0.029856593426456152
450,0.102,0.02600000000000001,4.89862246902255,134.10491870855788,3.486727886422506,multiple,ETNP,togetawatch,184.2619080172861
450,0.128,0.033,4.186333426618163,65.78115680786176,2.1707781746594383,multiple,ETNP,togetawatch,142.40810546045682
450,0.161,0.04200000000000001,3.4207653136510165,30.592819166283,1.2848984049838863,multiple,ETNP,togetawatch,104.83578150385856
450,0.203,0.05299999999999999,2.588226902336683,13.306157557504848,0.7052263505477568,multiple,ETNP,togetawatch,72.52878907838407
450,0.256,0.067,1.688669704291027,5.412275986469976,0.36262249109348843,multiple,ETNP,togetawatch,46.94108510860888
450,0.323,0.08300000000000002,0.721319719282331,2.057146275614544,0.1707431408760072,multiple,ETNP,togetawatch,28.417871266261507
450,0.406,0.10599999999999998,-0.28285750116118435,0.7536271712053312,0.07988448014776509,multiple,ETNP,togetawatch,16.45713763624035
450,0.512,0.133,-1.331746943354057,0.2640156378383151,0.03511407983249591,multiple,ETNP,togetawatch,9.173664007930057
450,0.645,0.16799999999999993,-2.377824185050338,0.0927521696745815,0.015582364505329684,multiple,ETNP,togetawatch,5.117328630917086
450,0.813,0.20700000000000007,-3.403158779574726,0.03326801747904406,0.006886479618162122,multiple,ETNP,togetawatch,2.9176614852189773
450,1.02,0.27,-4.371900275202238,0.012627222556919327,0.0034093500903682183,multiple,ETNP,togetawatch,1.7440446220690058
450,1.29,0.33999999999999986,-5.337808964924801,0.00480639015126253,0.0016341726514292596,multiple,ETNP,togetawatch,1.0623759721703823
450,1.63,0.41999999999999993,-6.272447327682122,0.0018876033418664746,7.927934035839192e-4,multiple,ETNP,togetawatch,0.6664924650247727
450,2.05,0.5300000000000002,-7.170184176823328,7.691810528576856e-4,4.076659580145736e-4,multiple,ETNP,togetawatch,0.42980405416112233
450,2.58,0.6699999999999999,-8.051891088193873,3.1849904283191957e-4,2.1339435869738608e-4,multiple,ETNP,togetawatch,0.2820378129221535
450,3.25,0.8499999999999996,-8.9070711651084,1.3542789965795824e-4,1.1511371470926446e-4,multiple,ETNP,togetawatch,0.19039745785342338
450,4.1,1.0600000000000005,-9.72154141696594,5.997747895427783e-5,6.357612769153453e-5,multiple,ETNP,togetawatch,0.13426725961624625
450,5.16,1.3399999999999999,-10.472795743243864,2.829584049072594e-5,3.791642625757276e-5,multiple,ETNP,togetawatch,0.10038337510671627
450,6.5,1.6899999999999995,-11.177281581943765,1.3988407851535282e-5,2.3640409269094618e-5,multiple,ETNP,togetawatch,0.0787882178100266
450,8.19,2.110000000000001,-11.8516305229525,7.126926210930767e-6,1.5037814305063926e-5,multiple,ETNP,togetawatch,0.0637621672610843
450,10.3,2.6999999999999993,-12.512080466356396,3.681904301634187e-6,9.941141614412302e-6,multiple,ETNP,togetawatch,0.05212725204755285
450,13,3.3999999999999986,-13.18482890902387,1.8788908868367647e-6,6.3882290152449975e-6,multiple,ETNP,togetawatch,0.04239694255609352
450,16.4,4.200000000000003,-13.846376989169611,9.69605073408186e-7,4.072341308314383e-6,multiple,ETNP,togetawatch,0.034838285480648636
450,20.6,5.399999999999999,-14.455300053764836,5.274034329961572e-7,2.8479785381792482e-6,multiple,ETNP,togetawatch,0.029914054143610133
450,26,6,-15.000839062135388,3.0564575709893615e-7,1.833874542593617e-6,multiple,ETNP,togetawatch,0.027630665055185605
500,0.102,0.02600000000000001,4.840988771032817,126.59446280455478,3.2914560329184255,multiple,ETNP,togetawatch,173.9424436137557
500,0.128,0.033,4.138175409082754,62.68833646749822,2.0687151034274414,multiple,ETNP,togetawatch,135.7125302140802
500,0.161,0.04200000000000001,3.390282824055818,29.67434370190307,1.2463224354799292,multiple,ETNP,togetawatch,101.68834051200281
500,0.203,0.05299999999999999,2.58066257438596,13.20588514281442,0.6999119125691642,multiple,ETNP,togetawatch,71.98222732424638
500,0.256,0.067,1.702964924801099,5.490201318036402,0.367843488308439,multiple,ETNP,togetawatch,47.616937491288645
500,0.323,0.08300000000000002,0.7496344517133094,2.1162262923090904,0.17564678226165453,multiple,ETNP,togetawatch,29.234015615711158
500,0.406,0.10599999999999998,-0.2530460785796191,0.776432104110923,0.08230180303575782,multiple,ETNP,togetawatch,16.95513443618627
500,0.512,0.133,-1.3134162835716383,0.26889984730132765,0.03576367969107658,multiple,ETNP,togetawatch,9.34337401800707
500,0.645,0.16799999999999993,-2.3799952079215396,0.09255102102103492,0.01554857153153386,multiple,ETNP,togetawatch,5.106230844552889
500,0.813,0.20700000000000007,-3.4280605516243963,0.03244981452306805,0.006717111606275088,multiple,ETNP,togetawatch,2.8459037000354366
500,1.02,0.27,-4.4142086104247555,0.012104129417523209,0.0032681149427312667,multiple,ETNP,togetawatch,1.6717961309623783
500,1.29,0.33999999999999986,-5.388124500013569,0.004570537345053721,0.0015539826973182645,multiple,ETNP,togetawatch,1.0102444667370627
500,1.63,0.41999999999999993,-6.319426279794201,0.0018009764664761612,7.564101159199876e-4,multiple,ETNP,togetawatch,0.6359054457947718
500,2.05,0.5300000000000002,-7.205156700249961,7.427457985511362e-4,3.936552732321024e-4,multiple,ETNP,togetawatch,0.41503252614242914
500,2.58,0.6699999999999999,-8.070235704490244,3.1270956532979653e-4,2.0951540877096365e-4,multiple,ETNP,togetawatch,0.2769111049793529
500,3.25,0.8499999999999996,-8.908330234746899,1.3525749380022552e-4,1.1496886973019165e-4,multiple,ETNP,togetawatch,0.19015788504606548
500,4.1,1.0600000000000005,-9.708349196680977,6.077395717565134e-5,6.442039460619045e-5,multiple,ETNP,togetawatch,0.13605027800902275
500,5.16,1.3399999999999999,-10.44975043744932,2.8955498604679107e-5,3.8800368130269996e-5,multiple,ETNP,togetawatch,0.10272360274253621
500,6.5,1.6899999999999995,-11.149665619653138,1.4380094707254093e-5,2.430236005525941e-5,multiple,ETNP,togetawatch,0.08099435232006029
500,8.19,2.110000000000001,-11.825354200681247,7.316677688720819e-6,1.543818992320094e-5,multiple,ETNP,togetawatch,0.06545980872765804
500,10.3,2.6999999999999993,-12.49341607295516,3.751270133900606e-6,1.0128429361531633e-5,multiple,ETNP,togetawatch,0.053109311852973386
500,13,3.3999999999999986,-13.180177230714555,1.8876512422016937e-6,6.4180142234857554e-6,multiple,ETNP,togetawatch,0.042594618901101056
500,16.4,4.200000000000003,-13.860827522986565,9.556945120879034e-7,4.013916950769197e-6,multiple,ETNP,togetawatch,0.03433847362965592
500,20.6,5.399999999999999,-14.491250390592452,5.087798693843536e-7,2.747411294675509e-6,multiple,ETNP,togetawatch,0.02885773509944775
500,26,6,-15.058819256933782,2.884283149450506e-7,1.7305698896703037e-6,multiple,ETNP,togetawatch,0.02607419202648574
550,0.102,0.02600000000000001,4.777260017451069,118.77845288434501,3.0882397749929713,multiple,ETNP,togetawatch,163.20314400529188
550,0.128,0.033,4.080559741635114,59.17858529906886,1.9528933148692724,multiple,ETNP,togetawatch,128.11435105779765
550,0.161,0.04200000000000001,3.3482731280778313,28.453555547690566,1.195049333003004,multiple,ETNP,togetawatch,97.50493134327301
550,0.203,0.05299999999999999,2.5614501350586822,12.954589605633375,0.6865932490985688,multiple,ETNP,togetawatch,70.61247343896615
550,0.256,0.067,1.7078841268751899,5.517275264257638,0.36965744270526174,multiple,ETNP,togetawatch,47.85175190521985
550,0.323,0.08300000000000002,0.7733042913446933,2.166914554253577,0.17985390800304693,multiple,ETNP,togetawatch,29.93423441868308
550,0.406,0.10599999999999998,-0.22125752544008387,0.8015102444316645,0.08496008590975643,multiple,ETNP,togetawatch,17.50277181271465
550,0.512,0.133,-1.2853157737410275,0.2765632384336083,0.036782910711669906,multiple,ETNP,togetawatch,9.609651333943736
550,0.645,0.16799999999999993,-2.3647919836240785,0.09396884539423445,0.01578676602623138,multiple,ETNP,togetawatch,5.184455141451189
550,0.813,0.20700000000000007,-3.429368842860062,0.03240738847399409,0.006708329414116779,multiple,ETNP,togetawatch,2.8421828636666606
550,1.02,0.27,-4.429138328408273,0.011924760474464136,0.0032196853281053167,multiple,ETNP,togetawatch,1.6470220811586107
550,1.29,0.33999999999999986,-5.410030253146766,0.004471504932207056,0.0015203116769503984,multiple,ETNP,togetawatch,0.98835492956607
550,1.63,0.41999999999999993,-6.339847615836427,0.0017645711090403982,7.411198657969672e-4,multiple,ETNP,togetawatch,0.6230511051187919
550,2.05,0.5300000000000002,-7.21778490825446,7.334252250466299e-4,3.8871536927471403e-4,multiple,ETNP,togetawatch,0.409824363169017
550,2.58,0.6699999999999999,-8.072209928848414,3.120928154904859e-4,2.0910218637862552e-4,multiple,ETNP,togetawatch,0.27636495961498186
550,3.25,0.8499999999999996,-8.90018063818249,1.3636429165928167e-4,1.1590964791038937e-4,multiple,ETNP,togetawatch,0.19171392703781262
550,4.1,1.0600000000000005,-9.692843031376214,6.172367239327712e-5,6.542709273687377e-5,multiple,ETNP,togetawatch,0.13817633702166762
550,5.16,1.3399999999999999,-10.430586446293935,2.95157527299848e-5,3.955110865817963e-5,multiple,ETNP,togetawatch,0.10471118109470001
550,6.5,1.6899999999999995,-11.130423709222157,1.4659474481897116e-5,2.477451187440612e-5,multiple,ETNP,togetawatch,0.08256792915381515
550,8.19,2.110000000000001,-11.809457076642001,7.433921270247474e-6,1.568557388022218e-5,multiple,ETNP,togetawatch,0.06650874688617656
550,10.3,2.6999999999999993,-12.484246909213336,3.785824318395171e-6,1.022172565966696e-5,multiple,ETNP,togetawatch,0.05359851921331851
550,13,3.3999999999999986,-13.18133515410375,1.885466751658133e-6,6.410586955637649e-6,multiple,ETNP,togetawatch,0.042545326139749914
550,16.4,4.200000000000003,-13.875351954164373,9.419139128636351e-7,3.95603843402727e-6,multiple,ETNP,togetawatch,0.033843331367062426
550,20.6,5.399999999999999,-14.520759420986405,4.939856242025871e-7,2.6675223706939698e-6,multiple,ETNP,togetawatch,0.028018613046587638
550,26,6,-15.10401941750003,2.7568155667748784e-7,1.654089340064927e-6,multiple,ETNP,togetawatch,0.024921873042661472
600,0.102,0.02600000000000001,4.711241392193036,111.19010479416461,2.890942724648281,multiple,ETNP,togetawatch,152.77665472166845
600,0.128,0.033,4.018104251232406,55.59561055193411,1.8346551482138256,multiple,ETNP,togetawatch,120.35765186896342
600,0.161,0.04200000000000001,3.2993594311610712,27.095276970380027,1.1380016327559614,multiple,ETNP,togetawatch,92.85036860492828
600,0.203,0.05299999999999999,2.534331906461999,12.608004707153246,0.668224249479122,multiple,ETNP,togetawatch,68.7233192717332
600,0.256,0.067,1.7055452101745652,5.504385896454902,0.36879385506247847,multiple,ETNP,togetawatch,47.73996142880348
600,0.323,0.08300000000000002,0.7923517279723472,2.208584313124044,0.1833124979892957,multiple,ETNP,togetawatch,30.50986963593244
600,0.406,0.10599999999999998,-0.1896665660806557,0.8272349161435455,0.08768690111121581,multiple,ETNP,togetawatch,18.06452765059457
600,0.512,0.133,-1.2516881977068686,0.286021528160456,0.03804086324534065,multiple,ETNP,togetawatch,9.938295397432483
600,0.645,0.16799999999999993,-2.3381389275924924,0.09650707786336682,0.016213189081045618,multiple,ETNP,togetawatch,5.324494665397485
600,0.813,0.20700000000000007,-3.414199666508777,0.032902729322900434,0.006810864969840393,multiple,ETNP,togetawatch,2.885625095167834
600,1.02,0.27,-4.424463250862475,0.011980640173583482,0.0032347728468675404,multiple,ETNP,togetawatch,1.6547400641348848
600,1.29,0.33999999999999986,-5.411474772906451,0.004465050417936007,0.0015181171420982416,multiple,ETNP,togetawatch,0.9869282620135427
600,1.63,0.41999999999999993,-6.341367581279459,0.0017618910592404,7.399942448809678e-4,multiple,ETNP,togetawatch,0.6221048083211693
600,2.05,0.5300000000000002,-7.215029016251788,7.354492534797488e-4,3.89788104344267e-4,multiple,ETNP,togetawatch,0.4109553525804955
600,2.58,0.6699999999999999,-8.063727489552036,3.1475138348281966e-4,2.1088342693348914e-4,multiple,ETNP,togetawatch,0.2787191792553164
600,3.25,0.8499999999999996,-8.887237107368819,1.3814079940946267e-4,1.1741967949804322e-4,multiple,ETNP,togetawatch,0.19421151106847134
600,4.1,1.0600000000000005,-9.678234179906212,6.263200303467384e-5,6.63899232167543e-5,multiple,ETNP,togetawatch,0.14020975136605474
600,5.16,1.3399999999999999,-10.417217694711061,2.991299086871257e-5,4.008340776407484e-5,multiple,ETNP,togetawatch,0.10612043787573372
600,6.5,1.6899999999999995,-11.120447086972664,1.4806458504067438e-5,2.5022914871873963e-5,multiple,ETNP,togetawatch,0.08339580100858654
600,8.19,2.110000000000001,-11.804236865294515,7.472829376331435e-6,1.5767669984059337e-5,multiple,ETNP,togetawatch,0.06685684438213949
600,10.3,2.6999999999999993,-12.484781707232383,3.7838002083425016e-6,1.0216260562524751e-5,multiple,ETNP,togetawatch,0.05356986249488054
600,13,3.3999999999999986,-13.188917195311173,1.8712251235833492e-6,6.3621654201833845e-6,multiple,ETNP,togetawatch,0.04222396554791247
