depth,lb,binsize,link,n_nparticles,nparticles,profile,project,time,flux
575,8.19,2.110000000000001,-11.805536944725729,7.463120417142876e-6,1.574718408017148e-5,multiple,ETNP,togetawatch,0.14088466128230717
575,10.3,2.6999999999999993,-12.483330123665738,3.7892966988869388e-6,1.0231101086994733e-5,multiple,ETNP,togetawatch,0.1448487362501672
575,13,3.3999999999999986,-13.184331276830477,1.8798261161107265e-6,6.391408794776467e-6,multiple,ETNP,togetawatch,0.1442213560260835
575,16.4,4.200000000000003,-13.883145496624723,9.346015982191087e-7,3.925326712520259e-6,multiple,ETNP,togetawatch,0.14103850770387508
575,20.6,5.399999999999999,-14.533948326937969,4.875132697212357e-7,2.632571656494672e-6,multiple,ETNP,togetawatch,0.14931812374055753
575,26,6,-15.12306127111322,2.7048173308818165e-7,1.6228903985290899e-6,multiple,ETNP,togetawatch,0.1467108244807696
625,0.102,0.02600000000000001,4.678349693562308,107.59236560265488,2.797401505669028,multiple,ETNP,togetawatch,3.843666167422317
625,0.128,0.033,3.9862780306395185,53.854072669949,1.777184398108317,multiple,ETNP,togetawatch,3.8473854135420202
625,0.161,0.04200000000000001,3.2735702935143434,26.405446442494647,1.1090287505847753,multiple,ETNP,togetawatch,3.8004309163485623
625,0.203,0.05299999999999999,2.5188800062451384,12.414684505152188,0.6579782787730658,multiple,ETNP,togetawatch,3.5864875034772035
625,0.256,0.067,1.702341923161077,5.486781978848772,0.36761439258286777,multiple,ETNP,togetawatch,3.1883478471017326
625,0.323,0.08300000000000002,0.8003063899078233,2.2262229162441525,0.1847765020482647,multiple,ETNP,togetawatch,2.5525432539643016
625,0.406,0.10599999999999998,-0.17435470988400453,0.8399988888997844,0.08903988222337712,multiple,ETNP,togetawatch,1.944385304634279
625,0.512,0.133,-1.2337742762743735,0.29119146400049084,0.038728464712065286,multiple,ETNP,togetawatch,1.3456851485026033
625,0.645,0.16799999999999993,-2.321967888383246,0.09808038431850284,0.01647750456550847,multiple,ETNP,togetawatch,0.9090979345818085
625,0.813,0.20700000000000007,-3.4022364933698164,0.03329871426606536,0.006892833853075531,multiple,ETNP,togetawatch,0.6045132046055989
625,1.02,0.27,-4.416776216544131,0.012073090645483765,0.0032597344742806168,multiple,ETNP,togetawatch,0.4502274632141315
625,1.29,0.33999999999999986,-5.406585677389623,0.004486933927610693,0.0015255575353876351,multiple,ETNP,togetawatch,0.3372001894880643
625,1.63,0.41999999999999993,-6.337018194257021,0.0017695708945296576,7.432197757024561e-4,multiple,ETNP,togetawatch,0.26242291978212057
625,2.05,0.5300000000000002,-7.209653200784798,7.394135390384869e-4,3.9188917569039824e-4,multiple,ETNP,togetawatch,0.21898037642479157
625,2.58,0.6699999999999999,-8.05702044573386,3.1686953011450975e-4,2.1230258517672152e-4,multiple,ETNP,togetawatch,0.18799854551701312
625,3.25,0.8499999999999996,-8.880028058191252,1.3914026148292076e-4,1.182692222604826e-4,multiple,ETNP,togetawatch,0.16627415264927023
625,4.1,1.0600000000000005,-9.671895341326143,6.303027815913322e-5,6.681209484868125e-5,multiple,ETNP,togetawatch,0.14956742165491319
625,5.16,1.3399999999999999,-10.412930246709797,3.0041516588412315e-5,4.0255632228472496e-5,multiple,ETNP,togetawatch,0.14281237666268376
625,6.5,1.6899999999999995,-11.118829259907736,1.4830432180773575e-5,2.5063430385507334e-5,multiple,ETNP,togetawatch,0.14116710302116758
625,8.19,2.110000000000001,-11.80532731241493,7.4646850923192006e-6,1.5750485544793523e-5,multiple,ETNP,togetawatch,0.14091419835526217
625,10.3,2.6999999999999993,-12.48834239134877,3.770351248998385e-6,1.0179948372295638e-5,multiple,ETNP,togetawatch,0.144124532079284
625,13,3.3999999999999986,-13.194886230023416,1.8600889849298042e-6,6.324302548761332e-6,multiple,ETNP,togetawatch,0.1427071118103118
625,16.4,4.200000000000003,-13.89996893910259,9.190099027269479e-7,3.8598415914531835e-6,multiple,ETNP,togetawatch,0.13868560196416965
625,20.6,5.399999999999999,-14.557953269747527,4.759498860107359e-7,2.5701293844579734e-6,multiple,ETNP,togetawatch,0.1457764298688579
625,26,6,-15.1554472116964,2.618622560515613e-7,1.5711735363093678e-6,multiple,ETNP,togetawatch,0.14203557130120142
675,0.102,0.02600000000000001,4.614289285477895,100.91608051538597,2.623818093400036,multiple,ETNP,togetawatch,3.6051602941638854
675,0.128,0.033,3.92332776153375,50.5684448164786,1.668758678943794,multiple,ETNP,togetawatch,3.6126570810119683
675,0.161,0.04200000000000001,3.2213291455278603,25.061408312832494,1.052579149138965,multiple,ETNP,togetawatch,3.606988852346983
675,0.203,0.05299999999999999,2.4859426483565374,12.012438424805087,0.6366592365146695,multiple,ETNP,togetawatch,3.4702823321022196
675,0.256,0.067,1.6930507096510845,5.436039211978275,0.36421462720254444,multiple,ETNP,togetawatch,3.1588614209723165
675,0.323,0.08300000000000002,0.8134592587914468,2.255697547427205,0.18722289643645806,multiple,ETNP,togetawatch,2.5863382843003992
675,0.406,0.10599999999999998,-0.14521314950449032,0.8648379336863496,0.09167282097075305,multiple,ETNP,togetawatch,2.0018814207629663
675,0.512,0.133,-1.1971573822509407,0.3020516099750247,0.04017286412667829,multiple,ETNP,togetawatch,1.3958732170253672
675,0.645,0.16799999999999993,-2.2861239103867836,0.10165974143590567,0.017078836561232144,multiple,ETNP,togetawatch,0.9422746618669986
675,0.813,0.20700000000000007,-3.372329763432644,0.03430961088148768,0.007102089452467952,multiple,ETNP,togetawatch,0.6228652751279334
675,1.02,0.27,-4.3938355973536245,0.012353256118316145,0.0033353791519453594,multiple,ETNP,togetawatch,0.46067534220530726
675,1.29,0.33999999999999986,-5.388839564593171,0.004567270283907583,0.0015528718965285777,multiple,ETNP,togetawatch,0.34323759387224634
675,1.63,0.41999999999999993,-6.321230051107709,0.0017977308448492149,7.550469548366701e-4,multiple,ETNP,togetawatch,0.2665989696971718
675,2.05,0.5300000000000002,-7.193680493508008,7.513188015787232e-4,3.981989648367235e-4,multiple,ETNP,togetawatch,0.22250616914409585
675,2.58,0.6699999999999999,-8.04089014576163,3.220221758275309e-4,2.157548578044457e-4,multiple,ETNP,togetawatch,0.19105560783304706
675,3.25,0.8499999999999996,-8.865643004224944,1.41156267063597e-4,1.1998282700405739e-4,multiple,ETNP,togetawatch,0.16868330163383127
675,4.1,1.0600000000000005,-9.661885943460527,6.36643412921067e-5,6.748420176963313e-5,multiple,ETNP,togetawatch,0.1510720189807547
675,5.16,1.3399999999999999,-10.409172736066605,3.0154610248984527e-5,4.040717773363926e-5,multiple,ETNP,togetawatch,0.14335000512775367
675,6.5,1.6899999999999995,-11.121795421273507,1.4786507901255965e-5,2.4989198353122573e-5,multiple,ETNP,togetawatch,0.14074899900260557
675,8.19,2.110000000000001,-11.814041934525223,7.399915812372952e-6,1.5613822364106938e-5,multiple,ETNP,togetawatch,0.13969151969584165
675,10.3,2.6999999999999993,-12.501127123819668,3.722455138816858e-6,1.0050628874805514e-5,multiple,ETNP,togetawatch,0.1422936669920685
675,13,3.3999999999999986,-13.210461904403088,1.8313413079946424e-6,6.226560447181782e-6,multiple,ETNP,togetawatch,0.14050157326892437
675,16.4,4.200000000000003,-13.917996185463755,9.025911221510741e-7,3.7908827130345135e-6,multiple,ETNP,togetawatch,0.13620788277863524
675,20.6,5.399999999999999,-14.579153760085742,4.659657235751765e-7,2.5162149073059522e-6,multiple,ETNP,togetawatch,0.1427184281803066
675,26,6,-15.181474677605168,2.5513457711589387e-7,1.5308074626953632e-6,multiple,ETNP,togetawatch,0.1383864401298484
725,0.102,0.02600000000000001,4.554007050302564,95.0123658814383,2.4703215129173968,multiple,ETNP,togetawatch,3.3942539898595143
725,0.128,0.033,3.863267010890778,47.620674772183456,1.571482267482054,multiple,ETNP,togetawatch,3.4020656269467726
725,0.161,0.04200000000000001,3.170335165485289,23.815465140843536,1.0002495359154286,multiple,ETNP,togetawatch,3.4276652055700834
725,0.203,0.05299999999999999,2.4522509111491497,11.614460436857337,0.6155664031534388,multiple,ETNP,togetawatch,3.355310173136662
725,0.256,0.067,1.6813489721746055,5.372798840944898,0.3599775223433082,multiple,ETNP,togetawatch,3.1221126852632137
725,0.323,0.08300000000000002,0.8235639077273182,2.278606125900014,0.18912430844970118,multiple,ETNP,togetawatch,2.6126048082014885
725,0.406,0.10599999999999998,-0.11838841255516724,0.8883509389376356,0.09416519952738936,multiple,ETNP,togetawatch,2.056308090229482
725,0.512,0.133,-1.1608494479894413,0.31322000374435965,0.04165826049799984,multiple,ETNP,togetawatch,1.4474857932374148
725,0.645,0.16799999999999993,-2.247890265469393,0.10562182367537448,0.017744466377462905,multiple,ETNP,togetawatch,0.978998832612982
725,0.813,0.20700000000000007,-3.337440458746876,0.035527776254081246,0.00735424968459482,multiple,ETNP,togetawatch,0.6449801546167362
725,1.02,0.27,-4.364221693068921,0.01272455493152363,0.00343562983151138,multiple,ETNP,togetawatch,0.4745217488689859
725,1.29,0.33999999999999986,-5.364013177378706,0.004682078342382952,0.001591906636410203,multiple,ETNP,togetawatch,0.351865601259301
725,1.63,0.41999999999999993,-6.29935573793516,0.0018374882197189112,7.717450522819426e-4,multiple,ETNP,togetawatch,0.2724948885487028
725,2.05,0.5300000000000002,-7.173667466273969,7.665064335515712e-4,4.062484097823329e-4,multiple,ETNP,togetawatch,0.22700404914064043
725,2.58,0.6699999999999999,-8.023385267112252,3.277087612248708e-4,2.1956487002066342e-4,multiple,ETNP,togetawatch,0.1944294563165912
725,3.25,0.8499999999999996,-8.85271110913502,1.429935392013717e-4,1.215445083211659e-4,multiple,ETNP,togetawatch,0.17087886217568135
725,4.1,1.0600000000000005,-9.65593173836426,6.40445426125401e-5,6.788721516929254e-5,multiple,ETNP,togetawatch,0.15197421603378766
725,5.16,1.3399999999999999,-10.411480617793188,3.0085097219797602e-5,4.031403027452878e-5,multiple,ETNP,togetawatch,0.14301955174075534
725,6.5,1.6899999999999995,-11.131984596692542,1.4636610540517794e-5,2.4735871813475066e-5,multiple,ETNP,togetawatch,0.13932216424094843
725,8.19,2.110000000000001,-11.830014005902944,7.2826627089610635e-6,1.536641831590785e-5,multiple,ETNP,togetawatch,0.13747808043248225
725,10.3,2.6999999999999993,-12.519947347597387,3.653052832090859e-6,9.863242646645317e-6,multiple,ETNP,togetawatch,0.13964071125359062
725,13,3.3999999999999986,-13.229657352650579,1.7965231350129317e-6,6.108178659043965e-6,multiple,ETNP,togetawatch,0.13783030273026287
725,16.4,4.200000000000003,-13.936482495439403,8.860588242917847e-7,3.7214470620254985e-6,multiple,ETNP,togetawatch,0.1337130329694404
725,20.6,5.399999999999999,-14.597630497783301,4.5743524749256953e-7,2.470150336459875e-6,multiple,ETNP,togetawatch,0.14010566917992717
725,26,6,-15.202107294990055,2.4992441745127405e-7,1.4995465047076443e-6,multiple,ETNP,togetawatch,0.13556042000883853
775,0.102,0.02600000000000001,4.498704902568345,89.90062580423843,2.3374162709102,multiple,ETNP,togetawatch,3.211640453282482
775,0.128,0.033,3.807747002746094,45.048829557268085,1.486611375389847,multiple,ETNP,togetawatch,3.2183305949391627
775,0.161,0.04200000000000001,3.122449051955445,22.701909773856688,0.9534802105019811,multiple,ETNP,togetawatch,3.2673956091828744
775,0.203,0.05299999999999999,2.419575430226608,11.241085676383946,0.5957775408483491,multiple,ETNP,togetawatch,3.2474456589803924
775,0.256,0.067,1.6686004707404034,5.304738462915109,0.35541747701531234,multiple,ETNP,togetawatch,3.0825630620777598
775,0.323,0.08300000000000002,0.8312944316950582,2.296289206846734,0.19059200416827898,multiple,ETNP,togetawatch,2.6328798797814748
775,0.406,0.10599999999999998,-0.09407483635028935,0.9102146425500558,0.0964827521103059,multiple,ETNP,togetawatch,2.106917042896729
775,0.512,0.133,-1.1259953834053547,0.32432947445738874,0.043135820102832706,multiple,ETNP,togetawatch,1.498826067917385
775,0.645,0.16799999999999993,-2.209293202164946,0.10977821210404544,0.018442739633479626,multiple,ETNP,togetawatch,1.0175240093043183
775,0.813,0.20700000000000007,-3.300294178656385,0.03687231875640881,0.0076325699825766265,multiple,ETNP,togetawatch,0.6693893161932474
775,1.02,0.27,-4.331084347021624,0.013153277037636376,0.0035513848001618217,multiple,ETNP,togetawatch,0.49050957435020737
775,1.29,0.33999999999999986,-5.335385668047796,0.004818051585357479,0.001638137539021542,multiple,ETNP,togetawatch,0.36208420577544376
775,1.63,0.41999999999999993,-6.274492328811455,0.0018837471352179981,7.911737967915591e-4,multiple,ETNP,togetawatch,0.27935496954842526
775,2.05,0.5300000000000002,-7.1522541640807855,7.830968614406273e-4,4.150413365635327e-4,multiple,ETNP,togetawatch,0.23191737294712375
775,2.58,0.6699999999999999,-8.00645658974127,3.3330366062377543e-4,2.233134526179295e-4,multiple,ETNP,togetawatch,0.19774890753971125
775,3.25,0.8499999999999996,-8.84233326196306,1.4448523118562576e-4,1.2281244650778184e-4,multiple,ETNP,togetawatch,0.17266145060876403
775,4.1,1.0600000000000005,-9.654219896633775,6.415427062489373e-5,6.800352686238738e-5,multiple,ETNP,togetawatch,0.15223459463864825
775,5.16,1.3399999999999999,-10.419197961234733,2.9853813786807842e-5,4.0004110474322505e-5,multiple,ETNP,togetawatch,0.14192006874192722
775,6.5,1.6899999999999995,-11.148080197697512,1.440291130731706e-5,2.4340920109365825e-5,multiple,ETNP,togetawatch,0.13709764081997994
775,8.19,2.110000000000001,-11.85155934162378,7.127433533063862e-6,1.5038884754764758e-5,multiple,ETNP,togetawatch,0.13454774986764578
775,10.3,2.6999999999999993,-12.543104326225242,3.56943111566358e-6,9.637464012291663e-6,multiple,ETNP,togetawatch,0.13644420780979347
775,13,3.3999999999999986,-13.251104247922488,1.7584035262541737e-6,5.978571989264188e-6,multiple,ETNP,togetawatch,0.13490574411324233
775,16.4,4.200000000000003,-13.954651461976244,8.701054184760352e-7,3.65444275759935e-6,multiple,ETNP,togetawatch,0.13130554238378858
775,20.6,5.399999999999999,-14.613319060800452,4.503147470434196e-7,2.4316996340344654e-6,multiple,ETNP,togetawatch,0.1379247649190671
775,26,6,-15.218010236223119,2.459813206477879e-7,1.4758879238867273e-6,multiple,ETNP,togetawatch,0.13342166196243713
825,0.102,0.02600000000000001,4.449057351202479,85.54626589793465,2.2242029133463017,multiple,ETNP,togetawatch,3.0560838228571434
825,0.128,0.033,3.7577726796393036,42.85287252869613,1.4141447934469724,multiple,ETNP,togetawatch,3.0614493671762855
825,0.161,0.04200000000000001,3.0788768907706054,21.733979051258334,0.9128271201528503,multiple,ETNP,togetawatch,3.1280851888475287
825,0.203,0.05299999999999999,2.3891403528707404,10.90411622064722,0.5779181596943026,multiple,ETNP,togetawatch,3.150098300571749
825,0.256,0.067,1.655823845940398,5.2373929502191086,0.3509053276646803,multiple,ETNP,togetawatch,3.043428844380758
825,0.323,0.08300000000000002,0.8372362095417974,2.309973862516573,0.1917278305888756,multiple,ETNP,togetawatch,2.648570435861008
825,0.406,0.10599999999999998,-0.07229164799608312,0.930259547911108,0.09860751207857743,multiple,ETNP,togetawatch,2.1533159369093906
825,0.512,0.133,-1.0933211996992787,0.3351017038335494,0.044568526609862075,multiple,ETNP,togetawatch,1.5486078468494022
825,0.645,0.16799999999999993,-2.1717435582940716,0.11397871502877575,0.019148424124834317,multiple,ETNP,togetawatch,1.0564580791452007
825,0.813,0.20700000000000007,-3.262859367548703,0.03827878825998649,0.007923709169817206,multiple,ETNP,togetawatch,0.69492271607152
825,1.02,0.27,-4.29673121602202,0.013612984269231696,0.003675505752692558,multiple,ETNP,togetawatch,0.5076528913996635
825,1.29,0.33999999999999986,-5.305358962809176,0.004964915688441333,0.0016880713340700524,multiple,ETNP,togetawatch,0.373121275673917
825,1.63,0.41999999999999993,-6.248876877243098,0.0019326234911971932,8.11701866302821e-4,multiple,ETNP,togetawatch,0.28660321039823866
825,2.05,0.5300000000000002,-7.131289568828023,7.996874702373459e-4,4.2383435922579353e-4,multiple,ETNP,togetawatch,0.23683075033015918
825,2.58,0.6699999999999999,-7.991383935225669,3.383654832706813e-4,2.2670487379135645e-4,multiple,ETNP,togetawatch,0.20075208457266702
825,3.25,0.8499999999999996,-8.835102131429487,1.4553380938631444e-4,1.2370373797836724e-4,multiple,ETNP,togetawatch,0.17391451316555254
825,4.1,1.0600000000000005,-9.656616872315727,6.400067855008511e-5,6.784071926309025e-5,multiple,ETNP,togetawatch,0.15187012899948743
825,5.16,1.3399999999999999,-10.431532290788072,2.948784861633128e-5,3.951371714588391e-5,multiple,ETNP,togetawatch,0.14018033114853018
825,6.5,1.6899999999999995,-11.16878706647056,1.410773870984333e-5,2.384207841963522e-5,multiple,ETNP,togetawatch,0.1342879681166706
825,8.19,2.110000000000001,-11.877125878332615,6.947519432164788e-6,1.465926600186771e-5,multiple,ETNP,togetawatch,0.13115143093557358
825,10.3,2.6999999999999993,-12.56908335077491,3.477894935579733e-6,9.390316326065276e-6,multiple,ETNP,togetawatch,0.1329451679984724
825,13,3.3999999999999986,-13.2736106769465,1.7192701700154054e-6,5.845518578052376e-6,multiple,ETNP,togetawatch,0.13190341019829288
825,16.4,4.200000000000003,-13.971840416199049,8.552770236668013e-7,3.592163499400568e-6,multiple,ETNP,togetawatch,0.12906782453746415
825,20.6,5.399999999999999,-14.626161871061733,4.445684186737605e-7,2.400669460838306e-6,multiple,ETNP,togetawatch,0.13616474929724562
825,26,6,-15.229712185775274,2.431196359432919e-7,1.4587178156597515e-6,multiple,ETNP,togetawatch,0.13186946796542612
875,0.102,0.02600000000000001,4.40532616810166,81.88584703918401,2.129032023018785,multiple,ETNP,togetawatch,2.9253177778206982
875,0.128,0.033,3.7138313251610553,41.010630974752154,1.3533508221668211,multiple,ETNP,togetawatch,2.9298379043570564
875,0.161,0.04200000000000001,3.0402910939446124,20.911329510605135,0.8782758394454159,multiple,ETNP,togetawatch,3.00968451138021
875,0.203,0.05299999999999999,2.3617126514368785,10.609105602084503,0.5622825969104785,multiple,ETNP,togetawatch,3.0648724620553396
875,0.256,0.067,1.6437332863456864,5.174451205831358,0.346688230790701,multiple,ETNP,togetawatch,3.0068536394637184
875,0.323,0.08300000000000002,0.841870780994324,2.3207044480615195,0.19261846918910616,multiple,ETNP,togetawatch,2.66087391344359
875,0.406,0.10599999999999998,-0.05295069642128425,0.9484267721635964,0.1005332378493412,multiple,ETNP,togetawatch,2.1953684733226244
875,0.512,0.133,-1.0632461158137483,0.3453329980207243,0.045929288736756335,multiple,ETNP,togetawatch,1.5958897982105145
875,0.645,0.16799999999999993,-2.1361810081139145,0.11810502498612534,0.019841644197669046,multiple,ETNP,togetawatch,1.094704461291189
875,0.813,0.20700000000000007,-3.2265118809582405,0.039695720980752025,0.008217014243015672,multiple,ETNP,togetawatch,0.7206460678170682
875,1.02,0.27,-4.262802655100409,0.014082777879969347,0.003802350027591724,multiple,ETNP,togetawatch,0.5251723478344368
875,1.29,0.33999999999999986,-5.275635648980952,0.005114704518041691,0.0017389995361341741,multiple,ETNP,togetawatch,0.38437814340125886
875,1.63,0.41999999999999993,-6.224061053386872,0.001981183167525515,8.32096930360716e-4,multiple,ETNP,togetawatch,0.29380448845109675
875,2.05,0.5300000000000002,-7.111997928837359,8.152645233658288e-4,4.3209019738388944e-4,multiple,ETNP,togetawatch,0.24144395901186635
875,2.58,0.6699999999999999,-7.978929630031817,3.4260594143525734e-4,2.2954598076162239e-4,multiple,ETNP,togetawatch,0.20326794643852059
875,3.25,0.8499999999999996,-8.831238935540028,1.460971223941744e-4,1.2418255403504817e-4,multiple,ETNP,togetawatch,0.17458767844539297
875,4.1,1.0600000000000005,-9.662786076021643,6.360706072944506e-5,6.74234843732118e-5,multiple,ETNP,togetawatch,0.1509360953212301
875,5.16,1.3399999999999999,-10.44765309145679,2.9016292033781636e-5,3.888183132526739e-5,multiple,ETNP,togetawatch,0.13793862953247982
875,6.5,1.6899999999999995,-11.192912464585948,1.3771456676424713e-5,2.3273761783157756e-5,multiple,ETNP,togetawatch,0.1310869851731447
875,8.19,2.110000000000001,-11.905360385603228,6.754103001971276e-6,1.4251157334159401e-5,multiple,ETNP,togetawatch,0.12750022249578294
875,10.3,2.6999999999999993,-12.596610599789035,3.3834637340991823e-6,9.13535208206779e-6,multiple,ETNP,togetawatch,0.12933546380163277
875,13,3.3999999999999986,-13.296213534761884,1.680845638800004e-6,5.7148751719200116e-6,multiple,ETNP,togetawatch,0.12895545775255438
875,16.4,4.200000000000003,-13.987555415129155,8.419414052169911e-7,3.536153901911365e-6,multiple,ETNP,togetawatch,0.12705537802650865
875,20.6,5.399999999999999,-14.636173573154116,4.401397384120706e-7,2.3767545874251804e-6,multiple,ETNP,togetawatch,0.134808309855709
875,26,6,-15.23768710906656,2.4118848611689046e-7,1.4471309167013429e-6,multiple,ETNP,togetawatch,0.13082200135837477
925,0.102,0.02600000000000001,4.367461016398076,78.84319577428133,2.049923090131315,multiple,ETNP,togetawatch,2.816621071872608
925,0.128,0.033,3.676009899741444,39.48851616912763,1.3031210335812118,multiple,ETNP,togetawatch,2.8210965964009
925,0.161,0.04200000000000001,3.006944769395903,20.225511829454767,0.8494714968371004,multiple,ETNP,togetawatch,2.910977499396962
925,0.203,0.05299999999999999,2.3376921302150793,10.357305645880427,0.5489371992316625,multiple,ETNP,togetawatch,2.992129784146188
925,0.256,0.067,1.6327885906706912,5.118127198892202,0.3429145223257775,multiple,ETNP,togetawatch,2.974123976255507
925,0.323,0.08300000000000002,0.8455785361299336,2.329325023512595,0.19333397695154542,multiple,ETNP,togetawatch,2.6707580951004997
925,0.406,0.10599999999999998,-0.03589986139339629,0.9647368960547289,0.10226211098180124,multiple,ETNP,togetawatch,2.2331222913690025
925,0.512,0.133,-1.0359663025048462,0.35488329057450524,0.0471994776464092,multiple,ETNP,togetawatch,1.6400246319618785
925,0.645,0.16799999999999993,-2.1031885085687425,0.12206659670308957,0.02050718824611904,multiple,ETNP,togetawatch,1.1314239000516924
925,0.813,0.20700000000000007,-3.192170295996343,0.04108261268585676,0.008504100825972352,multiple,ETNP,togetawatch,0.7458240474349838
925,1.02,0.27,-4.230418880227527,0.014546296116259827,0.003927499951390153,multiple,ETNP,togetawatch,0.5424577841660704
925,1.29,0.33999999999999986,-5.247370850763472,0.00526133306061981,0.0017888532406107349,multiple,ETNP,togetawatch,0.39539751055472827
925,1.63,0.41999999999999993,-6.201060823479189,0.002027278910129972,8.51457142254588e-4,multiple,ETNP,togetawatch,0.30064037132031735
925,2.05,0.5300000000000002,-7.095119941946864,8.29141324116048e-4,4.3944490178150563e-4,multiple,ETNP,togetawatch,0.2455536309226706
925,2.58,0.6699999999999999,-7.96946511728436,3.458639330669333e-4,2.317288351548453e-4,multiple,ETNP,togetawatch,0.20520091136525348
925,3.25,0.8499999999999996,-8.830700227264785,1.4617584732597963e-4,1.2424947022708264e-4,multiple,ETNP,togetawatch,0.17468175561032553
925,4.1,1.0600000000000005,-9.672271390541,6.30065801286114e-5,6.678697493632811e-5,multiple,ETNP,togetawatch,0.14951118751749592
925,5.16,1.3399999999999999,-10.466751613905938,2.8467382097985417e-5,3.814629201130045e-5,multiple,ETNP,togetawatch,0.13532920293199133
925,6.5,1.6899999999999995,-11.219404109663632,1.3411418195991114e-5,2.2665296751224976e-5,multiple,ETNP,togetawatch,0.12765987066701145
925,8.19,2.110000000000001,-11.935128963703834,6.556006119234643e-6,1.3833172911585105e-5,multiple,ETNP,togetawatch,0.12376065906045038
925,10.3,2.6999999999999993,-12.624661966144576,3.2898717814680993e-6,8.882653809963865e-6,multiple,ETNP,togetawatch,0.12575784052769384
925,13,3.3999999999999986,-13.318182458636963,1.6443219311442865e-6,5.5906945658905715e-6,multiple,ETNP,togetawatch,0.1261533375989595
925,16.4,4.200000000000003,-14.001478353167567,8.303003342048338e-7,3.4872614036603044e-6,multiple,ETNP,togetawatch,0.12529865164517348
925,20.6,5.399999999999999,-14.643459784184156,4.3694444233227325e-7,2.359499988594275e-6,multiple,ETNP,togetawatch,0.1338296377967849
925,26,6,-15.242392059199977,2.400563716763754e-7,1.4403382300582526e-6,multiple,ETNP,togetawatch,0.13020793607167977
975,0.102,0.02600000000000001,4.335182686959988,76.3389037382107,1.984811497193479,multiple,ETNP,togetawatch,2.727156893643291
975,0.128,0.033,3.6440959966893756,38.24818073620947,1.2621899642949126,multiple,ETNP,togetawatch,2.7324858708620035
975,0.161,0.04200000000000001,2.978772333652814,19.66366140513928,0.8258737790158499,multiple,ETNP,togetawatch,2.830112601786452
975,0.203,0.05299999999999999,2.317193582911834,10.147157154045237,0.5377993291643974,multiple,ETNP,togetawatch,2.9314198289694207
975,0.256,0.067,1.623245463327663,5.069516576872173,0.33965761065043565,multiple,ETNP,togetawatch,2.945876531275681
975,0.323,0.08300000000000002,0.8486501082086952,2.3364907125486045,0.19392872914153422,multiple,ETNP,togetawatch,2.6789741327108443
975,0.406,0.10599999999999998,-0.020950523057540638,0.9792674145283927,0.10380234594000962,multiple,ETNP,togetawatch,2.2667567722739883
975,0.512,0.133,-1.0115173710062109,0.3636667433315957,0.048367676863102234,multiple,ETNP,togetawatch,1.6806156635992997
975,0.645,0.16799999999999993,-2.0730824283785125,0.12579742192364757,0.021133966883172782,multiple,ETNP,togetawatch,1.1660045710580471
975,0.813,0.20700000000000007,-3.160405634963669,0.04240853520645753,0.00877856678773671,multiple,ETNP,togetawatch,0.7698951771964097
975,1.02,0.27,-4.200301384427252,0.014991058068121349,0.004047585678392764,multiple,ETNP,togetawatch,0.5590437646080945
975,1.29,0.33999999999999986,-5.22129870383119,0.005400311165500719,0.0018361057962702435,multiple,ETNP,togetawatch,0.4058419352011792
975,1.63,0.41999999999999993,-6.1804812375579115,0.0020694317267019734,8.691613252148287e-4,multiple,ETNP,togetawatch,0.3068915281606908
975,2.05,0.5300000000000002,-7.081029441773486,8.409070378174936e-4,4.456807300432718e-4,multiple,ETNP,togetawatch,0.2490380956764527
975,2.58,0.6699999999999999,-7.96307323575341,3.4808173476488357e-4,2.3321476229247196e-4,multiple,ETNP,togetawatch,0.20651673208587984
975,3.25,0.8499999999999996,-8.833260314527333,1.4580210301430222e-4,1.2393178756215682e-4,multiple,ETNP,togetawatch,0.1742351270208049
975,4.1,1.0600000000000005,-9.684556150482232,6.223729433737627e-5,6.597153199761887e-5,multiple,ETNP,togetawatch,0.1476857141787887
975,5.16,1.3399999999999999,-10.488075877191513,2.7866762788725112e-5,3.734146213689165e-5,multiple,ETNP,togetawatch,0.13247395856466637
975,6.5,1.6899999999999995,-11.247363150923249,1.304164119434487e-5,2.2040373618442823e-5,multiple,ETNP,togetawatch,0.12414005766021809
975,8.19,2.110000000000001,-11.965512455369126,6.3598074554608614e-6,1.3419193731022425e-5,multiple,ETNP,togetawatch,0.1200569291532767
975,10.3,2.6999999999999993,-12.652447147733085,3.199720333583168e-6,8.63924490067455e-6,multiple,ETNP,togetawatch,0.12231173315344392
975,13,3.3999999999999986,-13.338999665878696,1.6104455697182667e-6,5.475514937042104e-6,multiple,ETNP,togetawatch,0.12355432339215691
975,16.4,4.200000000000003,-14.013450488448733,8.204191338375928e-7,3.4457603621178923e-6,multiple,ETNP,togetawatch,0.12380750316353788
975,20.6,5.399999999999999,-14.648212332355683,4.348727695834304e-7,2.3483129557505234e-6,multiple,ETNP,togetawatch,0.13319511499079328
975,26,6,-15.244282490754768,2.396029902147623e-7,1.4376179412885737e-6,multiple,ETNP,togetawatch,0.12996201939820196
1050,0.102,0.02600000000000001,4.296199828232928,73.42025331149547,1.9089265860988829,multiple,ETNP,togetawatch,2.6228900357035
1050,0.128,0.033,3.60627432672827,36.82858561783079,1.215343325388416,multiple,ETNP,togetawatch,2.631068665425036
1050,0.161,0.04200000000000001,2.945467905277762,19.019559657110438,0.7988215055986386,multiple,ETNP,togetawatch,2.737409598191573
